symbol,date,open,high,low,close,volume,mmt_normal_1M,mmt_normal_A,mmt_avg_1M,close_1m_ago,avg_close_1y,mmt_avg_1Y,intraday_return,mmt_intraday_1M,overnight_return,mmt_overnight_1M,overnight_sum_1y,overnight_sum_1m,mmt_overnight_1Y,daily_return,limit_flag,valid_return,mmt_off_limit_1M,off_limit_sum_1y,off_limit_sum_1m,mmt_off_limit_1Y,range,range_gt_20,range_le_20,range_gt_20_sum,range_le_20_sum,mmt_range_1M,mmt_range_1Y,cumulative_return_1m,sum_abs_return_1m,mmt_route_1M,cumulative_return_1y,sum_abs_return_1y,mmt_route_1Y,up_flag,down_flag,up_ratio_1m,down_ratio_1m,mmt_discrete_1M,up_ratio_1y,down_ratio_1y,mmt_discrete_1Y,mmt_self_rank_1M,ret_1y,ret_rank_1y,mmt_time_rank_1M,year,is_first_day,mmt_year_open_return,mmt_highest_days_1Y
TF主连,2015-01-05,96.77,96.85,96.312,96.718,8901,,,,,,,-0.0005373566187867329,,,,,,,,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2015,True,,
TF主连,2015-01-06,96.65,96.72,96.44,96.536,4661,,,,,,,-0.0011795137092602825,,-0.000703074918836144,,,,,-0.0018817593415910716,False,-0.0018817593415910716,-0.0018817593415910716,-0.0018817593415910716,-0.0018817593415910716,0.0,0.0028950143716784996,0.0,-0.0018817593415910716,0.0,-0.0018817593415910716,0.0018817593415910716,0.0018817593415910716,,0.0018817593415910716,,,0.0018817593415910716,,0,1,0.0,0.5,-0.5,0.0,0.5,-0.5,,,,,2015,False,,
TF主连,2015-01-07,96.582,96.854,96.542,96.588,5246,,,,,,,6.212337702682369e-05,,0.00047650617386252314,,,,,0.0005386591530620599,False,0.0005386591530620599,-0.0013431001885290117,-0.0013431001885290117,-0.0013431001885290117,0.0,0.003231954918372396,0.0,0.0005386591530620599,0.0,-0.0013431001885290117,0.0013431001885290117,0.0013431001885290117,,0.0024204184946531315,,,0.0024204184946531315,,1,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,,,,,2015,False,,
TF主连,2015-01-08,96.586,96.792,96.586,96.68,4354,,,,,,,0.0009732259333652404,,-2.0706505984180446e-05,,,,,0.0009524992752725225,False,0.0009524992752725225,-0.00039060091325648916,-0.00039060091325648916,-0.00039060091325648916,0.0,0.0021327701163705954,0.0,0.0009524992752725225,0.0,-0.00039060091325648916,0.00039060091325648916,0.00039060091325648916,,0.003372917769925654,,,0.003372917769925654,,1,0,0.5,0.25,0.25,0.5,0.25,0.25,,,,,2015,False,,
TF主连,2015-01-09,96.744,96.786,96.4,96.684,6152,,,,,,,-0.0006201935003721237,,0.0006619776582539316,,,,,4.1373603640870726e-05,False,4.1373603640870726e-05,-0.00034922730961561843,-0.00034922730961561843,-0.00034922730961561843,0.0,0.0039925527513445976,0.0,4.1373603640870726e-05,0.0,-0.00034922730961561843,0.00034922730961561843,0.00034922730961561843,,0.003414291373566525,,,0.003414291373566525,,1,0,0.6,0.2,0.39999999999999997,0.6,0.2,0.39999999999999997,,,,,2015,False,,
TF主连,2015-01-12,96.6,96.74,96.48,96.7,3873,,,,,,,0.001035196687370732,,-0.0008688097306690512,,,,,0.00016548756774659168,False,0.00016548756774659168,-0.00018373974186902675,-0.00018373974186902675,-0.00018373974186902675,0.0,0.002689172975880093,0.0,0.00016548756774659168,0.0,-0.00018373974186902675,0.00018373974186902675,0.00018373974186902675,,0.0035797789413131165,,,0.0035797789413131165,,1,0,0.6666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.5,,,,,2015,False,,
TF主连,2015-01-13,96.736,97.134,96.736,97.084,6919,,,,,,,0.0035974197816737163,,0.00037228541882106114,,,,,0.003971044467425022,False,0.003971044467425022,0.0037873047255559955,0.0037873047255559955,0.0037873047255559955,0.0,0.004115822130299857,0.0,0.003971044467425022,0.0,0.0037873047255559955,-0.0037873047255559955,-0.0037873047255559955,,0.007550823408738139,,,0.007550823408738139,,1,0,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.5714285714285714,,,,,2015,False,,
TF主连,2015-01-14,97.1,97.3,97.032,97.178,7219,,,,,,,0.0008032955715757684,,0.0001648057352394705,,,,,0.0009682336945324721,False,0.0009682336945324721,0.004755538420088468,0.004755538420088468,0.004755538420088468,0.0,0.0027604960652630782,0.0,0.0009682336945324721,0.0,0.004755538420088468,-0.004755538420088468,-0.004755538420088468,,0.00851905710327061,,,0.00851905710327061,,1,0,0.75,0.125,0.625,0.75,0.125,0.625,,,,,2015,False,,
TF主连,2015-01-15,97.222,97.448,96.95,97.11,6128,,,,,,,-0.001152002633148852,,0.00045277737759574777,,,,,-0.0006997468562842668,False,-0.0006997468562842668,0.004055791563804201,0.004055791563804201,0.004055791563804201,0.0,0.005124616682788187,0.0,-0.0006997468562842668,0.0,0.004055791563804201,-0.004055791563804201,-0.004055791563804201,,0.009218803959554878,,,0.009218803959554878,,0,1,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.4444444444444444,,,,,2015,False,,
TF主连,2015-01-16,97.26,97.512,97.098,97.45,7303,,,,,,,0.0019535266296524245,,0.0015446400988570197,,,,,0.0035011842240757485,False,0.0035011842240757485,0.007556975787879949,0.007556975787879949,0.007556975787879949,0.0,0.0042632066728452425,0.0,0.0035011842240757485,0.0,0.007556975787879949,-0.007556975787879949,-0.007556975787879949,,0.012719988183630626,,,0.012719988183630626,,1,0,0.7,0.2,0.49999999999999994,0.7,0.2,0.49999999999999994,,,,,2015,False,,
