symbol,date,open,high,low,close,volume,mmt_normal_1M,mmt_normal_A,mmt_avg_1M,close_1m_ago,avg_close_1y,mmt_avg_1Y,intraday_return,mmt_intraday_1M,overnight_return,mmt_overnight_1M,overnight_sum_1y,overnight_sum_1m,mmt_overnight_1Y,daily_return,limit_flag,valid_return,mmt_off_limit_1M,off_limit_sum_1y,off_limit_sum_1m,mmt_off_limit_1Y,range,range_gt_20,range_le_20,range_gt_20_sum,range_le_20_sum,mmt_range_1M,mmt_range_1Y,cumulative_return_1m,sum_abs_return_1m,mmt_route_1M,cumulative_return_1y,sum_abs_return_1y,mmt_route_1Y,up_flag,down_flag,up_ratio_1m,down_ratio_1m,mmt_discrete_1M,up_ratio_1y,down_ratio_1y,mmt_discrete_1Y,mmt_self_rank_1M,ret_1y,ret_rank_1y,mmt_time_rank_1M,year,is_first_day,mmt_year_open_return,mmt_highest_days_1Y
T主连,2015-04-03,96.315,96.375,96.005,96.01,1099,,,,,,,-0.0031666926231634918,,-5.1910299003310456e-05,,,,,-0.0032184385382058034,False,-0.0032184385382058034,-0.011133189131403154,-0.011133189131403154,-0.011133189131403154,0.0,0.0038413621262458945,0.0,-0.0032184385382058034,0.0,-0.011133189131403154,0.011133189131403154,0.011133189131403154,,0.027611213548890068,,,0.027611213548890068,,0,1,0.2727272727272727,0.6363636363636364,-0.36363636363636365,0.2727272727272727,0.6363636363636364,-0.36363636363636365,,,,,2015,False,,
T主连,2015-04-07,96.005,96.31,95.8,95.93,831,,,,,,,-0.0007812093120148633,,-5.207790855132899e-05,,,,,-0.0008332465368190434,False,-0.0008332465368190434,-0.011966435668222197,-0.011966435668222197,-0.011966435668222197,0.0,0.005311946672221696,0.0,-0.0008332465368190434,0.0,-0.011966435668222197,0.011966435668222197,0.011966435668222197,,0.02844446008570911,,,0.02844446008570911,,0,1,0.25,0.6666666666666666,-0.41666666666666663,0.25,0.6666666666666666,-0.41666666666666663,,,,,2015,False,,
T主连,2015-04-08,96.0,96.1,95.13,95.16,2904,,,,,,,-0.008750000000000036,,0.0007296987386635756,,,,,-0.008026686125299776,False,-0.008026686125299776,-0.019993121793521973,-0.019993121793521973,-0.019993121793521973,0.0,0.010111539664338568,0.0,-0.008026686125299776,0.0,-0.019993121793521973,0.019993121793521973,0.019993121793521973,,0.03647114621100889,,,0.03647114621100889,,0,1,0.23076923076923078,0.6923076923076923,-0.4615384615384615,0.23076923076923078,0.6923076923076923,-0.4615384615384615,,,,,2015,False,,
T主连,2015-04-09,95.3,95.4,95.195,95.265,1389,,,,,,,-0.000367261280167841,,0.0014712063892392546,,,,,0.0011034047919293855,False,0.0011034047919293855,-0.018889717001592587,-0.018889717001592587,-0.018889717001592587,0.0,0.002154266498528925,0.0,0.0011034047919293855,0.0,-0.018889717001592587,0.018889717001592587,0.018889717001592587,,0.03757455100293827,,,0.03757455100293827,,1,0,0.2857142857142857,0.6428571428571429,-0.3571428571428572,0.2857142857142857,0.6428571428571429,-0.3571428571428572,,,,,2015,False,,
T主连,2015-04-10,95.35,95.415,95.17,95.19,1073,,,,,,,-0.0016780283167278087,,0.0008922479399569028,,,,,-0.000787277594079705,False,-0.000787277594079705,-0.019676994595672292,-0.019676994595672292,-0.019676994595672292,0.0,0.0025717734739936445,0.0,-0.000787277594079705,0.0,-0.019676994595672292,0.019676994595672292,0.019676994595672292,,0.03836182859701798,,,0.03836182859701798,,0,1,0.26666666666666666,0.6666666666666666,-0.39999999999999997,0.26666666666666666,0.6666666666666666,-0.39999999999999997,,,,,2015,False,,
T主连,2015-04-13,95.18,95.68,95.18,95.63,1895,,,,,,,0.004727884009245509,,-0.00010505305179109303,,,,,0.004622334278810758,False,0.004622334278810758,-0.015054660316861534,-0.015054660316861534,-0.015054660316861534,0.0,0.0052526525895577264,0.0,0.004622334278810758,0.0,-0.015054660316861534,0.015054660316861534,0.015054660316861534,,0.042984162875828735,,,0.042984162875828735,,1,0,0.3125,0.625,-0.3125,0.3125,0.625,-0.3125,,,,,2015,False,,
T主连,2015-04-14,95.7,96.0,95.53,95.57,1718,,,,,,,-0.0013584117032393594,,0.0007319878699154625,,,,,-0.0006274181742131901,False,-0.0006274181742131901,-0.015682078491074725,-0.015682078491074725,-0.015682078491074725,0.0,0.004914775698002707,0.0,-0.0006274181742131901,0.0,-0.015682078491074725,0.015682078491074725,0.015682078491074725,,0.043611581050041925,,,0.043611581050041925,,0,1,0.29411764705882354,0.6470588235294118,-0.35294117647058826,0.29411764705882354,0.6470588235294118,-0.35294117647058826,,,,,2015,False,,
T主连,2015-04-15,95.9,96.285,95.775,96.15,2148,,,,,,,0.002606882168926017,,0.0034529664120541703,,,,,0.006068850057549646,False,0.006068850057549646,-0.009613228433525078,-0.009613228433525078,-0.009613228433525078,0.0,0.0053364026368106195,0.0,0.006068850057549646,0.0,-0.009613228433525078,0.009613228433525078,0.009613228433525078,,0.04968043110759157,,,0.04968043110759157,,1,0,0.3333333333333333,0.6111111111111112,-0.27777777777777785,0.3333333333333333,0.6111111111111112,-0.27777777777777785,,,,,2015,False,,
T主连,2015-04-16,96.735,96.735,95.86,96.18,1436,,,,,,,-0.005737323616064383,,0.0060842433697347875,,,,,0.00031201248049916863,False,0.00031201248049916863,-0.00930121595302591,-0.00930121595302591,-0.00930121595302591,0.0,0.009100364014560582,0.0,0.00031201248049916863,0.0,-0.00930121595302591,0.00930121595302591,0.00930121595302591,,0.04999244358809074,,,0.04999244358809074,,1,0,0.3684210526315789,0.5789473684210527,-0.21052631578947373,0.3684210526315789,0.5789473684210527,-0.21052631578947373,,,,,2015,False,,
T主连,2015-04-17,96.19,96.5,96.05,96.3,1613,,,1.0018987177152965,,,,0.001143570017673401,,0.00010397171969223074,,,,,0.0012476606363067688,False,0.0012476606363067688,-0.008053555316719141,-0.008053555316719141,-0.008053555316719141,0.0,0.004678727386150996,0.0,0.0012476606363067688,0.0,-0.008053555316719141,0.008053555316719141,0.008053555316719141,,0.05124010422439751,,,0.05124010422439751,,1,0,0.4,0.55,-0.15000000000000002,0.4,0.55,-0.15000000000000002,,,,,2015,False,,
T主连,2015-04-20,97.1,97.275,96.67,97.25,3213,0.0016479555052013595,,1.0116982486437,,,,0.001544799176107059,-0.013243867314803426,0.008307372793354029,,,,,0.00986500519210809,False,0.00986500519210809,0.0018114498753889485,0.0018114498753889485,0.0018114498753889485,0.0,0.006282450674974081,0.0,0.00986500519210809,0.0,0.0018114498753889485,-0.0018114498753889485,-0.0018114498753889485,,0.0611051094165056,,,0.0611051094165056,,1,0,0.42857142857142855,0.5238095238095238,-0.09523809523809529,0.42857142857142855,0.5238095238095238,-0.09523809523809529,,,,,2015,False,,
T主连,2015-04-21,97.295,97.95,97.26,97.39,4962,0.00381364667078965,,1.0129597270760526,97.09,,,0.0009764119430597518,-0.014228239685469157,0.000462724935732739,0.017504224615193853,,0.017504224615193853,,0.001439588688946003,False,0.001439588688946003,0.0032510385643349515,0.0032510385643349515,0.0032510385643349515,0.0,0.0070951156812339095,0.0,0.001439588688946003,0.0,0.0032510385643349515,-0.0032510385643349515,-0.0032510385643349515,0.003089916572252438,0.0625446981054516,0.0494033333895509,,0.0625446981054516,,1,0,0.47619047619047616,0.5238095238095238,-0.04761904761904767,0.45454545454545453,0.5,-0.04545454545454547,0.7619047619047619,,,,2015,False,,
T主连,2015-04-22,97.4,97.615,97.31,97.42,2962,0.00515889393314084,,1.013008349884058,97.02,,,0.00020533880903483848,-0.013250461512924305,0.00010267994660639879,0.017555405952262793,,0.017555405952262793,,0.00030803983981919636,False,0.00030803983981919636,0.004280058937679798,0.003559078404154148,0.004280058937679798,-0.0007209805335256503,0.003131738371495971,0.0,0.00030803983981919636,0.0,0.003559078404154148,-0.004280058937679798,-0.003559078404154148,0.0041228612657184804,0.06213175741174515,0.06635674633177381,,0.0628527379452708,,1,0,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.4782608695652174,0.4782608695652174,0.0,0.5238095238095238,,,,2015,False,,
T主连,2015-04-23,97.365,97.455,96.945,97.34,2288,0.005059370160041432,,1.0119186847344155,96.92,,,-0.000256765778256951,-0.01129381297090537,-0.0005645657975775764,0.01580551754079118,,0.01580551754079118,,-0.0008211866146581315,False,-0.0008211866146581315,0.004489587639451176,0.0027378917894960164,0.004489587639451176,-0.0017516958499551594,0.005235064668445957,0.0,-0.0008211866146581315,0.0,0.0027378917894960164,-0.004489587639451176,-0.0027378917894960164,0.004333470903838288,0.06192222870997377,0.06998247631129431,,0.06367392455992893,,0,1,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.4583333333333333,0.5,-0.041666666666666685,0.3333333333333333,,,,2015,False,,
T主连,2015-04-24,97.22,97.255,96.82,97.03,2110,0.006848604337449382,,1.0083500906714886,96.85,,,-0.0019543303846945026,-0.011495927317669574,-0.0012327922745017927,0.013540946479661309,,0.013540946479661309,,-0.0031847133757961776,False,-0.0031847133757961776,0.002027119414294787,-0.0004468215863001612,0.002027119414294787,-0.002473941000594948,0.004468871995068854,0.0,-0.0031847133757961776,0.0,-0.0004468215863001612,-0.002027119414294787,0.0004468215863001612,0.0018585441404233016,0.06438469693513016,0.0288662404095161,,0.06685863793572511,,0,1,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.44,0.52,-0.08000000000000002,0.2857142857142857,,,,2015,False,,
T主连,2015-04-27,97.08,97.85,97.08,97.76,3257,0.013161985697999867,,1.0152663828019526,96.37,,,0.007004532344458303,0.0003105877809580493,0.0005153045449861615,0.014211129703016079,,0.014211129703016079,,0.0075234463567968035,False,0.0075234463567968035,0.014506683478887061,0.007076624770496642,0.014506683478887061,-0.007430058708390419,0.007935689992785695,0.0,0.0075234463567968035,0.0,0.007076624770496642,-0.014506683478887061,-0.007076624770496642,0.014423575801598032,0.06695202558413149,0.21543150749746112,,0.07438208429252191,,1,0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.46153846153846156,0.5,-0.038461538461538436,0.9523809523809523,,,,2015,False,,
T主连,2015-04-28,97.6,97.84,97.58,97.74,1621,0.01643094841930104,,1.0142265666344985,96.49,,,0.00143442622950829,-0.0002279870279552343,-0.0016366612111293755,0.013300835618585971,,0.013300835618585971,,-0.00020458265139122744,False,-0.00020458265139122744,0.013056900038868835,0.006872042119105415,0.013056900038868835,-0.00618485791976342,0.0026595744680851584,0.0,-0.00020458265139122744,0.0,0.006872042119105415,-0.013056900038868835,-0.006872042119105415,0.012954710332677033,0.06591140744689572,0.1965473175961921,,0.07458666694391314,,0,1,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.4444444444444444,0.5185185185185185,-0.07407407407407407,0.47619047619047616,,,,2015,False,,
T主连,2015-04-29,97.67,97.775,97.52,97.69,2235,0.021327757449032925,,1.012635921675944,96.16,,,0.00020477116821937535,-0.0010121296160466864,-0.0007161857990586329,0.01698925133263751,,0.01698925133263751,,-0.0005115612850419282,False,-0.0005115612850419282,0.015965382281653562,0.006360480834063487,0.015965382281653562,-0.009604901447590075,0.002608962553714034,0.0,-0.0005115612850419282,0.0,0.006360480834063487,-0.015965382281653562,-0.006360480834063487,0.015910981697171422,0.063002925204111,0.2525435389805237,,0.07509822822895507,,0,1,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.42857142857142855,0.5357142857142857,-0.10714285714285715,0.42857142857142855,,,,2015,False,,
T主连,2015-04-30,97.695,98.1,97.695,97.955,3925,0.019355845777615954,,1.0144049542272484,95.65,,,0.0026613439787093185,0.003214976366837874,5.1182311393116464e-05,0.020784194043365067,,0.020784194043365067,,0.0027126625038387253,False,0.0027126625038387253,0.02398170535121602,0.009073143337902212,0.02398170535121602,-0.014908562013313809,0.004145767222847796,0.0,0.0027126625038387253,0.0,0.009073143337902212,-0.02398170535121602,-0.009073143337902212,0.02409827496079453,0.060411927142225985,0.39889929192393886,,0.07781089073279379,,1,0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.4482758620689655,0.5172413793103449,-0.06896551724137934,0.7619047619047619,,,,2015,False,,
T主连,2015-05-04,97.91,97.91,97.54,97.6,2688,0.013289036544850585,,1.0100591960922298,96.095,,,-0.0031661730160351675,-0.004498551865588785,-0.00045939461997857034,0.02022025159275398,,0.02022025159275398,,-0.00362411311316424,False,-0.00362411311316424,0.015705213774904858,0.005449030224737972,0.015705213774904858,-0.010256183550166886,0.0037772446531569633,0.0,-0.00362411311316424,0.0,0.005449030224737972,-0.015705213774904858,-0.005449030224737972,0.015661584889952618,0.0593836617922433,0.2637355868141889,,0.08143500384595803,,0,1,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.43333333333333335,0.5333333333333333,-0.09999999999999998,0.09523809523809523,,,,2015,False,,
T主连,2015-05-05,97.51,97.675,97.485,97.505,3812,0.015571294656806511,,1.0082960412190964,96.32,,,-5.127679212402203e-05,-0.004757512977546563,-0.0009221311475409166,0.01716481486219623,,0.01716481486219623,,-0.0009733606557377206,False,-0.0009733606557377206,0.012390420162197602,0.004475669569000251,0.012390420162197602,-0.00791475059319735,0.0019467213114753867,0.0,-0.0009733606557377206,0.0,0.004475669569000251,-0.012390420162197602,-0.004475669569000251,0.012302740863787465,0.05801558949101149,0.21205922359357499,,0.08240836450169575,,0,1,0.47619047619047616,0.5238095238095238,-0.04761904761904767,0.41935483870967744,0.5483870967741935,-0.12903225806451607,0.23809523809523808,,,,2015,False,,
T主连,2015-05-06,97.42,97.47,97.065,97.155,5874,0.012769727926613017,,1.0040407589599438,96.01,,,-0.0027201806610552826,-0.004311001015438354,-0.0008717501666580807,0.01634497499454146,,0.01634497499454146,,-0.0035895595097686916,False,-0.0035895595097686916,0.012019299190634714,0.0008861100592315596,0.012019299190634714,-0.011133189131403154,0.004153633147018113,0.0,-0.0035895595097686916,0.0,0.0008861100592315596,-0.012019299190634714,-0.0008861100592315596,0.01192584105822303,0.058386710462574376,0.20425608779359888,,0.08599792401146444,,0,1,0.47619047619047616,0.5238095238095238,-0.04761904761904767,0.40625,0.5625,-0.15625,0.14285714285714285,,,,2015,False,,
T主连,2015-05-07,97.145,97.37,97.095,97.2,3897,0.021437578814628155,,1.0034480622715918,95.93,,,0.0005661639816769704,-0.00296362772174652,-0.00010292831043179351,0.016294124592660997,,0.016294124592660997,,0.0004631773969430153,False,0.0004631773969430153,0.013315723124396772,0.001349287456174575,0.013315723124396772,-0.011966435668222197,0.0028305285368741256,0.0,0.0004631773969430153,0.0,0.001349287456174575,-0.013315723124396772,-0.001349287456174575,0.013238819972896776,0.05801664132269835,0.22819004463323248,,0.08646110140840746,,1,0,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.42424242424242425,0.5454545454545454,-0.12121212121212116,0.6190476190476191,,,,2015,False,,
T主连,2015-05-08,97.3,97.615,97.29,97.45,3756,0.022936020574187754,,1.0048955790266072,95.16,,,0.0015416238437822027,0.007327996122035718,0.0010288065843619965,0.016593232438359418,,0.016593232438359418,,0.002572016460905324,False,0.002572016460905324,0.023914425710601872,0.003921303917079899,0.023914425710601872,-0.019993121793521973,0.0033436213991768376,0.0,0.002572016460905324,0.0,0.003921303917079899,-0.023914425710601872,-0.003921303917079899,0.024064733081126555,0.052561971658303897,0.4578354335253468,,0.08903311786931278,,1,0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.4411764705882353,0.5294117647058824,-0.08823529411764708,0.7619047619047619,,,,2015,False,,
T主连,2015-05-11,97.41,97.5,96.5,97.32,4854,0.022376300031515806,,1.002454117277449,95.265,,,-0.0009239297813367076,0.006771327620866852,-0.0004104669061057997,0.014711559143014363,,0.014711559143014363,,-0.001334017444843627,False,-0.001334017444843627,0.02147700347382886,0.002587286472236272,0.02147700347382886,-0.018889717001592587,0.01026167265264238,0.0,-0.001334017444843627,0.0,0.002587286472236272,-0.02147700347382886,-0.002587286472236272,0.021571406077782962,0.05279258431121814,0.40860674580007544,,0.09036713531415641,,0,1,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.42857142857142855,0.5428571428571428,-0.11428571428571427,0.19047619047619047,,,,2015,False,,
T主连,2015-05-12,97.31,97.46,96.88,96.99,3199,0.014221478615497274,,0.9983556313835085,95.19,,,-0.0032884595622239,0.00516089637537076,-0.00010275380189062044,0.01371655740116684,,0.01371655740116684,,-0.00339087546239214,False,-0.00339087546239214,0.018873405605516425,-0.0008035889901558679,0.018873405605516425,-0.019676994595672292,0.00595972050965884,0.0,-0.00339087546239214,0.0,-0.0008035889901558679,-0.018873405605516425,0.0008035889901558679,0.018909549322407848,0.05539618217953057,0.3413511288760818,,0.09375801077654855,,0,1,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.4166666666666667,0.5555555555555556,-0.1388888888888889,0.14285714285714285,,,,2015,False,,
T主连,2015-05-13,97.02,97.35,96.965,97.225,4272,0.017317149733179882,,0.9999228652970973,95.63,,,0.002112966398680749,0.0025459787648060006,0.0003093102381688251,0.014130920691126758,,0.014130920691126758,,0.002422930198989537,False,0.002422930198989537,0.016674001525695203,0.001619341208833669,0.016674001525695203,-0.015054660316861534,0.00396948138983391,0.0,0.002422930198989537,0.0,0.001619341208833669,-0.016674001525695203,-0.001619341208833669,0.016678866464498565,0.05319677809970935,0.31353151563496084,,0.09618094097553809,,1,0,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.43243243243243246,0.5405405405405406,-0.10810810810810811,0.7619047619047619,,,,2015,False,,
T主连,2015-05-14,97.42,97.53,97.005,97.1,3794,0.009880395215808413,,0.9981496710526315,95.57,,,-0.003284746458632748,0.0006196440094126121,0.0020056569812292313,0.015404589802440527,,0.015404589802440527,,-0.001285677552069986,False,-0.001285677552069986,0.016015742147838408,0.00033366365676368304,0.016015742147838408,-0.015682078491074725,0.0053998457186938105,0.0,-0.001285677552069986,0.0,0.00033366365676368304,-0.016015742147838408,-0.00033366365676368304,0.016009207910432144,0.05385503747756615,0.29726481793093057,,0.09746661852760807,,0,1,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.42105263157894735,0.5526315789473685,-0.13157894736842113,0.2857142857142857,,,,2015,False,,
T主连,2015-05-15,97.15,97.345,97.125,97.185,2400,0.01044915782907041,,0.9985076582049259,96.15,,,0.0003602676273803951,-0.0016269705321330097,0.000514933058702427,0.012466556449088784,,0.012466556449088784,,0.0008753861997941037,False,0.0008753861997941037,0.010822278290082865,0.0012090498565577867,0.010822278290082865,-0.009613228433525078,0.0022657054582904106,0.0,0.0008753861997941037,0.0,0.0012090498565577867,-0.010822278290082865,-0.0012090498565577867,0.010764430577222983,0.048661573619810605,0.2212100796682966,,0.09834200472740218,,1,0,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.4358974358974359,0.5384615384615384,-0.10256410256410253,0.6666666666666666,,,,2015,False,,
T主连,2015-05-18,97.2,97.29,96.675,96.705,5051,0.004205607476635453,,0.9933693201370306,96.18,,,-0.0050925925925926485,-0.0009822395086612756,0.00015434480629727965,0.006536657885651276,,0.006536657885651276,,-0.004939033801512616,False,-0.004939033801512616,0.005571232008071081,-0.003729983944954829,0.005571232008071081,-0.00930121595302591,0.006328137058188086,0.0,-0.004939033801512616,0.0,-0.003729983944954829,-0.005571232008071081,0.003729983944954829,0.005458515283842669,0.05328859494082405,0.10243308704056175,,0.10328103852891479,,0,1,0.47619047619047616,0.5238095238095238,-0.04761904761904767,0.425,0.55,-0.12500000000000006,0.047619047619047616,,,,2015,False,,
T主连,2015-05-19,96.695,96.84,96.475,96.56,3680,-0.007095115681233888,,0.9922314932796251,96.3,,,-0.0013961425099539015,-0.003521952036288578,-0.00010340726953106394,0.006329278896427981,,0.006329278896427981,,-0.0014994054082001496,False,-0.0014994054082001496,0.0028241659635641625,-0.0052293893531549784,0.0028241659635641625,-0.008053555316719141,0.003774365337883347,0.0,-0.0014994054082001496,0.0,-0.0052293893531549784,-0.0028241659635641625,0.0052293893531549784,0.002699896157840165,0.05354033971271743,0.050427325869186794,,0.10478044393711494,,0,1,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.4146341463414634,0.5609756097560976,-0.14634146341463422,0.2857142857142857,,,,2015,False,,
T主连,2015-05-20,96.565,96.915,96.55,96.88,2667,-0.005236677276927892,,0.9957806774556611,97.25,,,0.0032620514679231327,-0.0018046997444725044,5.178127589067216e-05,-0.0019263126210353754,,-0.0019263126210353754,,0.003314001657000798,False,0.003314001657000798,-0.003726837571543129,-0.0019153876961541805,-0.003726837571543129,0.0018114498753889485,0.003780033140016664,0.0,0.003314001657000798,0.0,-0.0019153876961541805,0.003726837571543129,0.0019153876961541805,-0.003804627249357373,0.04698933617761014,-0.08096788673448493,,0.10809444559411574,,1,0,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.42857142857142855,0.5476190476190477,-0.11904761904761912,0.9523809523809523,,,,2015,False,,
T主连,2015-05-21,96.9,96.9,96.47,96.675,2358,-0.0076473003490044045,,0.994054183279222,97.39,,,-0.0023219814241487446,-0.005103093111681001,0.0002064409578861337,-0.0021825965988819807,,-0.0021825965988819807,,-0.0021160198183319823,False,-0.0021160198183319823,-0.007282446078821114,-0.004031407514486163,-0.007282446078821114,0.0032510385643349515,0.00443848059455003,0.0,-0.0021160198183319823,0.0,-0.004031407514486163,0.007282446078821114,0.004031407514486163,-0.007341616182359623,0.04766576730699612,-0.15402282596386654,,0.11021046541244772,,0,1,0.38095238095238093,0.6190476190476191,-0.23809523809523814,0.4186046511627907,0.5581395348837209,-0.1395348837209302,0.2857142857142857,,,,2015,False,,
T主连,2015-05-22,96.67,96.81,96.67,96.74,1866,-0.006163961372508853,,0.9950294811169139,97.42,,,0.0007241129616220032,-0.004584318959093836,-5.171967933792487e-05,-0.0023369962248263043,,-0.0023369962248263043,,0.0006723558313939115,False,0.0006723558313939115,-0.006918130087246399,-0.0033590516830922512,-0.006918130087246399,0.003559078404154148,0.0014481510214636728,0.0,0.0006723558313939115,0.0,-0.0033590516830922512,0.006918130087246399,0.0033590516830922512,-0.006980086224594562,0.048030083298570836,-0.14532738119990432,,0.11088282124384163,,1,0,0.38095238095238093,0.6190476190476191,-0.23809523809523814,0.4318181818181818,0.5454545454545454,-0.11363636363636359,0.7142857142857143,,,,2015,False,,
