symbol,date,open,high,low,close,volume,daily_return,vol_up_std_1M,vol_up_std_3M,vol_up_std_6M,vol_downshadow_avg_1M,vol_downshadow_avg_3M,vol_downshadow_avg_6M,vol_downshadow_std_1M,vol_downshadow_std_3M,vol_downshadow_std_6M,vol_highlow_avg_1M,vol_highlow_avg_3M,vol_highlow_avg_6M,vol_highlow_std_1M,vol_highlow_std_3M,vol_highlow_std_6M,vol_std_1M,vol_std_3M,vol_std_6M,vol_down_std_1M,vol_upshadow_avg_1M,vol_upshadow_avg_3M,vol_upshadow_avg_6M,vol_upshadow_std_1M,vol_upshadow_std_3M,vol_upshadow_std_6M,vol_w_downshadow_avg_1M,vol_w_downshadow_avg_3M,vol_w_downshadow_avg_6M,vol_w_downshadow_std_1M,vol_w_downshadow_std_3M,vol_w_downshadow_std_6M,vol_w_upshadow_avg_1M,vol_w_upshadow_avg_3M,vol_w_upshadow_avg_6M,vol_w_upshadow_std_1M,vol_w_upshadow_std_3M,vol_w_upshadow_std_6M
TS主连,2018-08-31,99.36,99.4,99.315,99.375,239,0.00010063905801849238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-03,99.35,99.365,99.31,99.33,108,-0.00045283018867925406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-04,99.315,99.315,99.265,99.28,90,-0.0005033725963958791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-05,99.29,99.315,99.275,99.275,109,-5.03626107977162e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-06,99.29,99.305,99.265,99.27,204,-5.0365147318154335e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-07,99.26,99.28,99.245,99.255,360,-0.00015110305228160925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-10,99.25,99.275,99.22,99.25,393,-5.037529595486312e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-11,99.26,99.265,99.205,99.24,383,-0.00010075566750633591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-12,99.25,99.255,99.22,99.24,365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-13,99.225,99.31,99.22,99.27,267,0.0003022974607014284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS主连,2018-09-14,99.295,99.305,99.275,99.3,129,0.0003022061045632185,,,,0.0002904038708071735,,,0.00023597679865421976,,,1.0009025124391262,,,0.0006686083189375127,,,,,,,0.0002660827132151822,,,0.0002217408548720311,,,0.0004416375879119968,,,0.0003279773547950153,,,0.000460175637475189,,,0.0005070651780917367,,
TS主连,2018-09-17,99.405,99.405,99.325,99.345,163,0.00045317220543816816,,,,0.0002591383121065237,,,0.00019735869595382792,,,1.0007822565679487,,,0.00037079950172801623,,,0.00034965709649715967,,,,0.00026368750937136125,,,0.00022444344252948382,,,0.000410372029211347,,,0.0003174337798803384,,,0.00037155309525373225,,,0.00022135495142087215,,
TS主连,2018-09-18,99.385,99.385,99.335,99.34,126,-5.03296592682112e-05,,,,0.0002615352038173577,,,0.00019433665676917003,,,1.0007293430671051,,,0.00032219239927859246,,,0.0003339259039681112,,,,0.0002420991843375387,,,0.00022707569423739473,,,0.00035750968301914455,,,0.00027600905927945615,,,0.00037152594286021985,,,0.00022134445026702248,,
TS主连,2018-09-19,99.35,99.375,99.31,99.31,262,-0.00030199315482182243,,,,0.00023030802367976703,,,0.0001799771960482248,,,1.000705262415432,,,0.0003069148329469714,,,0.0003339052683847418,,,,0.00023008574815753423,,,0.00021906740340530938,,,0.00032628250288155384,,,0.000277668474396805,,,0.00037867992207404205,,,0.00022815817391791277,,
TS主连,2018-09-20,99.27,99.3,99.25,99.275,163,-0.0003524317792770182,,,,0.00023510301036712037,,,0.00017768148698594388,,,1.0006812439483725,,,0.0003017171552537213,,,0.00034493343581681646,,,,0.0002156966725668504,,,0.00020628323618297447,,,0.0003334764340333475,,,0.0002734600820316961,,,0.00034750500030885425,,,0.00019471717633469894,,
TS主连,2018-09-21,99.27,99.32,99.27,99.32,140,0.0004532863258623898,,,,0.00021110752151901838,,,0.00017354272328693336,,,1.0006788335221128,,,0.00030298160551207653,,,0.0003186614631091159,,,,0.00021569667256685044,,,0.00020628323618297447,,,0.0003334655566585229,,,0.00027345296840781996,,,0.0003451067807470591,,,0.00019882667328505294,,
TS主连,2018-09-25,99.305,99.33,99.28,99.295,136,-0.0002517116391460572,,,,0.00021110824612962222,,,0.00017354246011515323,,,1.0006596521132822,,,0.000300593205164151,,,0.00031454070355992254,,,,0.00019414044505863674,,,0.0001737518159413865,,,0.0003310683032441995,,,0.000274885259890031,,,0.0003283445779664274,,,0.00018106976297902508,,
TS主连,2018-09-26,99.28,99.345,99.275,99.34,168,0.000453195024925801,,,,0.00018230616215232913,,,0.00014379358327209544,,,1.0006476282579924,,,0.00029303373250695716,,,0.0003161657050213577,,,,0.00018215067627972112,,,0.0001746135884170462,,,0.0003310463034486538,,,0.00027485803810643967,,,0.0003163548091875118,,,0.00019095950219871478,,
TS主连,2018-09-27,99.38,99.4,99.345,99.395,205,0.0005536541171733411,,,,0.00018467961569470668,,,0.00014626618179854368,,,1.0006115779814766,,,0.000250926217339651,,,0.0003359548731345987,,,,0.00016536700544214758,,,0.00016920382931173846,,,0.000311803509221015,,,0.00024501580191095855,,,0.0002995711383499382,,,0.00019833225117607209,,
TS主连,2018-09-28,99.45,99.45,99.36,99.39,191,-5.030434126462868e-05,,,,0.00017746140750045562,,,0.00013569407682657107,,,1.0006091197479723,,,0.00024759953706663513,,,0.0003297130534659119,,,,0.00016057249802984346,,,0.00017252223390951864,,,0.0002853889099482837,,,0.00021086183763822602,,,0.00032350607143178154,,,0.0002033948881786996,,
TS主连,2018-10-08,99.38,99.405,99.32,99.385,162,-5.0306871918648355e-05,,,,0.00018944429621734366,,,0.00016072374963949727,,,1.0005851341744858,,,0.00018865239149910615,,,0.0003081428610098905,,,,0.0001366305766088985,,,0.00012033334738550636,,,0.000285382633151074,,,0.0002108502998888511,,,0.0002995641500108366,,,0.0001851422527157543,,
TS主连,2018-10-09,99.385,99.505,99.385,99.45,271,0.0006540222367559245,,,,0.00016786792665728501,,,0.00015382440766960136,,,1.0006018752701356,,,0.00022581648928831968,,,0.00033848321856353835,,,,0.00015097471894646118,,,0.00014920257067420014,,,0.0002877580564403304,,,0.0002148637284085691,,,0.0003139082923483993,,,0.0001927458102520473,,
TS主连,2018-10-10,99.48,99.48,99.43,99.45,195,0.0,,,,0.00016785635270931542,,,0.00015382176846680926,,,1.0005994488401686,,,0.00022663094326819962,,,0.00031968827924701943,,,,0.00014378621480228828,,,0.00015279665261190627,,,0.0002877464824923608,,,0.0002148686198807194,,,0.0003114955043168984,,,0.0001925590697504376,,
TS主连,2018-10-11,99.54,99.55,99.485,99.515,208,0.0006535947712418277,,,,0.0001750202734028193,,,0.0001564831216083542,,,1.0006065756314835,,,0.00022582123367588283,,,0.0003178773092475777,,,,0.00014856964500007877,,,0.00014960935989098324,,,0.00029491040318586464,,,0.0002125810424330311,,,0.0003114558892402465,,,0.0001925503160708046,,
TS主连,2018-10-12,99.505,99.53,99.495,99.525,119,0.00010048736371404132,,,,0.00017980634784063067,,,0.00015234473377303688,,,1.000604140169228,,,0.0002283886497249071,,,0.0003157067180924977,,,,0.00013897496872301664,,,0.00014912320346001368,,,0.0003092686264993124,,,0.00020156341909574369,,,0.0002946690897764982,,,0.00019943599082684711,,
TS主连,2018-10-15,99.52,99.525,99.505,99.51,63,-0.00015071590052750938,,,,0.00017980056260703106,,,0.00015234989704462042,,,1.0005945227004602,,,0.0002411781951143482,,,0.00031915215578485286,,,,0.0001341744371718969,,,0.0001503327949531127,,,0.00030926284126571283,,,0.00020157122308180937,,,0.00028506272674479633,,,0.00020136289434881702,,
TS主连,2018-10-16,99.495,99.535,99.475,99.535,280,0.0002512310320570421,,,,0.0001845765053679488,,,0.00015131677063713985,,,1.0006064514634188,,,0.00023472629202828815,,,0.00031441753851157593,,,,0.0001245815589247095,,,0.00015224046994778386,,,0.00033318693084504245,,,0.00020536624180068346,,,0.000273071628935807,,,0.00021072209268269582,,
TS主连,2018-10-17,99.52,99.545,99.51,99.52,90,-0.00015070075852718912,,,,0.00017496383952689867,,,0.00014986533826484113,,,1.0005968038310296,,,0.00024105425661911253,,,0.00031810289931304917,,,,0.0001245490333385882,,,0.00015221199576264275,,,0.00032357426500399236,,,0.00021151379805061223,,,0.0002730391033496856,,,0.00021072558870359335,,
TS主连,2018-10-18,99.535,99.56,99.525,99.535,97,0.00015072347266875674,,,,0.00016294824280656657,,,0.00014492780432530012,,,1.0005847496505138,,,0.00024689249034666184,,,0.0003137075658721901,,,,0.00013410782573215717,,,0.00015361720830702564,,,0.0003115586682836602,,,0.00021686951329116967,,,0.0002730035679098648,,,0.00021072940325144704,,
TS主连,2018-10-19,99.525,99.56,99.47,99.49,277,-0.0004521022755814563,,,,0.00016292411824835368,,,0.00014492109554792293,,,1.0006110374578618,,,0.00025032100818111054,,,0.00033843504035304674,,,,0.00014844932620793386,,,0.00015936032379181312,,,0.00031153454372544735,,,0.00021688238771558541,,,0.00029928774524452215,,,0.00022844615201317667,,
TS主连,2018-10-22,99.45,99.46,99.43,99.44,172,-0.0005025630716655183,,,,0.000165313651663177,,,0.00014337833906511184,,,1.0005822110110245,,,0.00024937932681854373,,,0.000361528790388956,,,,0.00013405712408960785,,,0.00014852201197605722,,,0.0002923270488913569,,,0.000216852520367773,,,0.00028968330178486007,,,0.0002281171703988578,,
TS主连,2018-10-23,99.41,99.49,99.41,99.485,153,0.0004525341914722869,,,,0.0001557202902692635,,,0.00014751885987045684,,,1.0006061423028993,,,0.0002452433054462778,,,0.0003675545753569225,,,,0.00013405266576288475,,,0.0001485246517122663,,,0.0003162615977417512,,,0.0002387874189580207,,,0.00028967884345813697,,,0.00022812208267404495,,
TS主连,2018-10-24,99.47,99.51,99.47,99.505,73,0.00020103533195947598,,,,0.00014613175815367566,,,0.00015090915189165527,,,1.0005869372837641,,,0.0002446469215575711,,,0.0003590738267551495,,,,0.00013644534225867107,,,0.00014665002997592505,,,0.0003234285362873326,,,0.00023742103855628192,,,0.0002633290738280446,,,0.0002219234202078521,,
TS主连,2018-10-25,99.55,99.6,99.52,99.53,114,0.0002512436560977438,,,,0.00014851973859106025,,,0.00014970946718525162,,,1.0006012473438415,,,0.00024827500088314203,,,0.00035976945229095346,,,,0.00016035048664574182,,,0.00016327014426221068,,,0.0003258165167247172,,,0.00023477436271877796,,,0.0002752351033296322,,,0.00023867073942441286,,
TS主连,2018-10-26,99.515,99.54,99.505,99.53,57,0.0,,,,0.0001533053320405424,,,0.00014629175943223124,,,1.000586829484652,,,0.000253757752873123,,,0.000349151960651243,,,,0.0001531547627759585,,,0.00016237620584117876,,,0.0003377805003484192,,,0.0002234702286418167,,,0.0002488719640660222,,,0.00022491055533727225,,
TS主连,2018-10-29,99.55,99.625,99.53,99.615,179,0.0008540138651662588,,,,0.00015327833698578335,,,0.00014628247127192493,,,1.0006082917583219,,,0.0002651848989193185,,,0.00036875167708119776,,,,0.00014594590921352722,,,0.00016113525782645582,,,0.00036645310493891523,,,0.00024906163339227165,,,0.00024166311050359096,,,0.000227227464663284,,
TS主连,2018-10-30,99.65,99.65,99.565,99.61,249,-5.0193243989360425e-05,,,,0.00017480052995376633,,,0.00015555771117856386,,,1.0006249601780104,,,0.0002692502254332926,,,0.00036527769399813853,,,,0.00014594590921352722,,,0.00016113525782645582,,,0.00036399068643362084,,,0.0002478899676678205,,,0.000260777630370748,,,0.00022272069251788674,,
TS主连,2018-10-31,99.595,99.635,99.575,99.635,204,0.0002509788173878924,,,,0.00017717032974068906,,,0.00015555747604319866,,,1.0006296713578093,,,0.00026788312285704036,,,0.0003547178819280822,,,,0.00013396084739458245,,,0.00016223349361440357,,,0.00038548940316518026,,,0.00024807969928591217,,,0.00024399854382422124,,,0.0002286695582278193,,
TS主连,2018-11-01,99.63,99.655,99.6,99.64,315,5.01831685653098e-05,,,,0.0001891150760244562,,,0.0001549631167608063,,,1.0006223902517566,,,0.00026780806448746704,,,0.00034908122356053906,,,,0.0001387317822654259,,,0.00016112047313143074,,,0.00037343509414461694,,,0.000240372571327721,,,0.0002487694786950647,,,0.0002254493371858967,,
TS主连,2018-11-02,99.595,99.645,99.555,99.61,428,-0.00030108390204741653,,,,0.0001914712827639092,,,0.0001579165467142002,,,1.0006390758065167,,,0.000274150058140137,,,0.0003487164301259487,,,,0.00015306250206181018,,,0.00016616651344954892,,,0.000375776134495862,,,0.00024193487973473994,,,0.00026310019849144897,,,0.00022173717829637954,,
TS主连,2018-11-05,99.57,99.665,99.57,99.655,566,0.0004517618712980287,,,,0.00017709355099487255,,,0.00016107004887548932,,,1.0006413760703219,,,0.0002766907686912838,,,0.0003548405519705921,,,,0.0001578404128247733,,,0.00016295685747706246,,,0.00040204939245886746,,,0.0002625913316625927,,,0.00023914866876026462,,,0.00021000525635433146,,
TS主连,2018-11-06,99.65,99.78,99.64,99.78,729,0.0012543274296321627,,,,0.00015310561607733062,,,0.00012851729969696094,,,1.0006675302911054,,,0.0003204695863041611,,,0.0004287755625301227,,,,0.00014825959744948269,,,0.0001661633092926076,,,0.00043779262806716154,,,0.0003387163622337375,,,0.000229567853384974,,,0.00021631785494681142,,
TS主连,2018-11-07,99.755,99.9,99.715,99.885,656,0.0010523150932051362,,,,0.00017220767599571328,,,0.00013430424530713262,,,1.000698380857854,,,0.00039707106056675835,,,0.00045817525012371857,,,,0.00012908884062735537,,,0.0001380017046435252,,,0.0004878324666843035,,,0.0004359296587623505,,,0.0002103970965628467,,,0.00020371793044009648,,
TS主连,2018-11-08,99.83,99.96,99.83,99.945,445,0.0006006907944133832,,,,0.0001626292695551947,,,0.00013921996426132416,,,1.000736445020962,,,0.00041528726818979424,,,0.000463265801379881,,,,0.00013623455605638442,,,0.0001348319296790391,,,0.0005331092187751906,,,0.0004536803949820788,,,0.0002031824236869754,,,0.0002030092636548535,,
TS主连,2018-11-09,99.935,99.97,99.89,99.9,282,-0.00045024763619982977,,,,0.00015303675161204702,,,0.0001360735951938209,,,1.0007434695990667,,,0.0004150592570255604,,,0.00047602881604435804,,,,0.0001481227940257091,,,0.00014231746947826354,,,0.0005235167008320429,,,0.00046089345876040367,,,0.00021978375432892547,,,0.0002284164551169778,,
TS主连,2018-11-12,99.92,99.92,99.88,99.9,231,0.0,,,,0.00015778592900024123,,,0.00013588886562567067,,,1.0007457888421865,,,0.00041289155617582623,,,0.0004774132747421587,,,,0.0001457305983249654,,,0.000144451311332401,,,0.0005186937293446007,,,0.00046385307060901735,,,0.00022692299329972663,,,0.0002251721429131229,,
TS主连,2018-11-13,99.95,99.95,99.88,99.885,53,-0.00015015015015018562,,,,0.00015777694523200155,,,0.00013589633653396152,,,1.0007695910366783,,,0.00039388521201385034,,,0.0004773937415931009,,,,0.00014333828244357177,,,0.00014651316189612297,,,0.0005186847455763611,,,0.00046386259867659734,,,0.0002507139105403817,,,0.00024244850919722034,,
TS主连,2018-11-14,99.945,100.095,99.93,100.05,254,0.0016518996846373035,,,,0.00015535073246809113,,,0.0001355393835206596,,,1.0008194952835492,,,0.0004358939926709953,,,0.0005756831882466503,,,,0.0001647465160502177,,,0.00015699225326080027,,,0.0005471454105112027,,,0.00048706054123700263,,,0.0002721221441470276,,,0.00023902808051387808,,
TS主连,2018-11-15,100.05,100.1,100.05,100.055,85,4.997501249381919e-05,,,,0.00015056537947653209,,,0.0001392950129902251,,,1.0008265441730757,,,0.0004290952403966986,,,0.0005704114656079446,,,,0.00017419450415824322,,,0.00016803359450912457,,,0.0005447398200193507,,,0.0004894955258602666,,,0.00028157013225505313,,,0.00024205934994018868,,
TS主连,2018-11-16,100.06,100.1,100.005,100.075,100,0.00019989006046672309,,,,0.00017196991444590128,,,0.0001636242656866898,,,1.0008550337953523,,,0.0004156401222637123,,,0.0005700607324618489,,,,0.00017412999884205228,,,0.00016800285085912884,,,0.0005732868550065765,,,0.0004796732971747973,,,0.00028150562693886224,,,0.00024206805475768963,,
TS主连,2018-11-19,100.06,100.08,100.02,100.025,110,-0.0004996252810391955,,,,0.0001647758360680768,,,0.00016559041242256598,,,1.0008405140147947,,,0.00041912612351828276,,,0.0005731061093885839,,,,0.0001669058713159339,,,0.00016318509381070282,,,0.0005660927766287521,,,0.00048661758906688436,,,0.00027419451931153606,,,0.00023075238578544114,,
TS主连,2018-11-20,100.045,100.09,100.03,100.035,69,9.997500624825406e-05,,,,0.00016236687115727828,,,0.00016693363855024997,,,1.0008547092648477,,,0.0004047676444997924,,,0.0005477758301858257,,,,0.00018352741571309872,,,0.00017353602161705012,,,0.0005636838117179535,,,0.0004891559318675881,,,0.00029078592795133296,,,0.00023765560477162544,,
TS主连,2018-11-21,100.105,100.14,100.035,100.04,58,4.998250612286981e-05,,,,0.00016474699049646657,0.00020362371719096785,,0.00016484615159563626,0.0001938779938351554,,1.0008663704370047,1.0007916750596768,,0.00040677882627363507,0.00048445228162554435,,0.00054863570898278,,,,0.00019777762418330847,0.00019930433438712511,,0.00017433012304628287,0.0001890340529292137,,0.0005301376804643572,0.00042934562203936845,,0.0004994664715160069,0.0003760183451677798,,0.0003359452446224413,0.00036193324185192243,,0.000276579655879838,0.0003600968104541388,
TS主连,2018-11-22,100.05,100.065,99.97,99.975,242,-0.0006497401039585737,,,,0.0001671286573774811,0.0001907995758792268,,0.00016269416285945944,0.00017577516088754304,,1.000892472998417,1.0007538889500434,,0.0003928483002512988,0.000360085764316553,,0.0005838823952256491,0.0004422338814352775,,,0.00020252316498913352,0.00020088533887305528,,0.00017144582452481775,0.00018818233659837437,,0.0005157638766842026,0.0004165214807276274,,0.0005091037706798694,0.00037494103921564153,,0.0003763818719363232,0.00033708801367270005,,0.00029423317594761523,0.0002497753975938256,
TS主连,2018-11-23,100.0,100.025,99.96,99.975,116,0.0,,,,0.00016948950065829148,0.00019318148102223648,,0.00016203708999448812,0.00017415723567069876,,1.0008851587880905,1.0007385830663458,,0.0003959979071697193,0.0003430015645546262,,0.000585879372324474,0.00043915437833144216,,,0.00019051980706021282,0.00019765649268116444,,0.00015770298939895007,0.0001855066803042636,,0.0005181247199650129,0.0004004836399029582,,0.0005071930832379312,0.0003640583337029125,,0.00036671824271072563,0.0003378264296335259,,0.0002861989309071735,0.00025019307845178056,
TS主连,2018-11-26,99.995,100.015,99.925,99.96,188,-0.00015003750937736537,,,,0.0001813830832575109,0.00018833214632594012,,0.00016584161335682387,0.0001650860081270408,,1.0009112985208568,1.000734463473647,,0.0003766725507524893,0.00033939557720767883,,0.0005895054308924814,0.00043719939747650585,,,0.000195258277475482,0.00019283292946965824,,0.00015635089741375424,0.00018132004754718134,,0.0005228399123900126,0.0003956343052066619,,0.0005050436484281149,0.000362634941908356,,0.0003881208801676104,0.00033855758876922485,,0.00028206796015827157,0.00025075278197801714,
TS主连,2018-11-27,99.95,100.0,99.93,99.985,134,0.0002501000400161324,,,,0.0001813447813149392,0.00018990870955594766,,0.00016583696249322476,0.0001647105993119366,,1.0008992034855542,1.0007295797307494,,0.00037928531769877314,0.0003376025195949598,,0.0005707167046229003,0.00043747736915397315,,,0.00019762130549722806,0.00018642129575920192,,0.0001552160661318514,0.0001753900299634697,,0.0005083814078434644,0.0004027703156052424,,0.0004994033580501211,0.0003611602390205408,,0.00039048390818935646,0.00032655067300060056,,0.00027973506174368214,0.00024104467991679958,
TS主连,2018-11-28,99.99,100.0,99.94,99.99,60,5.000750112515995e-05,,,,0.0001836464064473389,0.00018985148597337452,,0.00017006225178314345,0.00016460034080381121,,1.0008871390361127,1.0007303109120786,,0.0003847940000592245,0.0003372664816784035,,0.0005691414850836392,0.00043003663560038646,,,0.00020238321025913526,0.0001880085973465043,,0.00015030636914869887,0.00017412361629238796,,0.0005106830329758642,0.00040271309202266934,,0.0004992417073670444,0.000361144241612287,,0.00037613129308410655,0.00032733856806730456,,0.0002867899735944566,0.00024020702062889544,
TS主连,2018-11-29,100.0,100.035,99.965,100.02,93,0.0003000300030002734,,,,0.00019075445001740383,0.00019301100862923834,,0.00017389373122885988,0.00016575034589025078,,1.0008917906647805,1.0007270380452906,,0.00038176030980638235,0.00033652942449281976,,0.0005695414591723339,0.00042961739895332885,,,0.0002095235682766865,0.00017920828690996856,,0.00014362450194126909,0.00016113126264598917,,0.0005081893036255085,0.0004082490033449628,,0.0004988904949452346,0.0003606818090659109,,0.0003832716511016578,0.0003185382576307688,,0.0002787098357098858,0.00023629538702725714,
TS主连,2018-11-30,100.025,100.05,99.95,99.965,326,-0.0005498900219955694,,,,0.00018355779374319646,0.0001849930106399939,,0.00017221331200772708,0.00015489348153235346,,1.0009131378750085,1.000727718794919,,0.00037428270510776534,0.0003370463469968452,,0.0005912222910142341,0.0004328545860603671,,,0.00021425479546301069,0.00017837908466938586,,0.00014321951941779294,0.00016062218039315416,,0.0004962116184738842,0.00040023100535571833,,0.0005045645485407939,0.0003607179046278565,,0.00041656002828441345,0.00032722810538899657,,0.0002909964229731605,0.00024556632326505905,
TS主连,2018-12-03,99.72,100.0,99.72,99.96,260,-5.001750612720901e-05,,,,0.0001644250339143428,0.00018019197745765289,,0.00016904588784253858,0.00015587805397175174,,1.0010037968803285,1.0007514835561073,,0.0005576310243105225,0.0004211118999393147,,0.0005840278287894586,0.0004332653582977807,,,0.00021657637038732992,0.0001783352926304292,,0.00014592084634323683,0.00016056038298287227,,0.000584510686510765,0.0004240301100758807,,0.0006547872596717538,0.00043626816247761526,,0.00041888160320873265,0.00032718431335004,,0.0002906435628940134,0.000245552882179255,
TS主连,2018-12-04,99.96,100.065,99.96,100.06,174,0.0010004001600640855,,,,0.0001644250339143428,0.00017299333080322363,,0.00016904588784253858,0.0001535059693227646,,1.0010083834292194,1.0007529597491713,,0.0005575979570443024,0.0004220074986252185,,0.0006091256511031803,0.00044661565229891473,,,0.0002141778653915683,0.00017753025874872835,,0.0001483212346306267,0.00016108229225854424,,0.0005914977996389186,0.00042631203401535665,,0.0006585749308071576,0.00043893526539863183,,0.00041648309821297106,0.0003263792794683391,,0.0002935965925055909,0.000246389140766628,
TS主连,2018-12-05,100.145,100.15,100.055,100.065,375,4.997001798923151e-05,,,,0.0001644052115119986,0.00016898504126889097,,0.00016905379981489211,0.0001520338512331162,,1.000986689123394,1.0007464511963284,,0.0005502065578623438,0.0004156153568051224,,0.0005588578638936468,0.0004432115769019136,,,0.00021655525169307302,0.00016714847525048477,,0.000145081337606358,0.00014707313721550714,,0.0005293495530045796,0.0004175082714076051,,0.0006392594105106072,0.00043984424816556904,,0.0004568986653384771,0.0003286768895780959,,0.0002918093508308452,0.0002506059048574004,
TS主连,2018-12-06,100.06,100.11,100.05,100.095,98,0.00029980512666760717,,,,0.00015006267659302348,0.00016337942641534057,,0.00016052623437473457,0.00014784194055335683,,1.0009268992462677,1.0007423851247526,,0.0005183999861898168,0.00041578071074808434,,0.0005199347007989482,0.00044384248890737895,,,0.00021654025317642637,0.00016553460425008097,,0.00014508856191843477,0.0001466898434780308,,0.0004695836608487599,0.00041505806132446465,,0.0005797650674625102,0.0004392173358933517,,0.00045688366682183033,0.0003270630185776921,,0.00029182591313843054,0.00025143687739154696,
TS主连,2018-12-07,100.09,100.12,100.06,100.12,64,0.00024976272541099576,,,,0.00016433982458994014,0.00016494181561815008,,0.00015984388379496425,0.00014876731898985805,,1.0008934433630523,1.000743112408061,,0.000515630836029154,0.00041548552359831797,,0.0005085575685752024,0.00043814283452029253,,,0.00020939453774739732,0.00016313843620202332,,0.00015205452807101505,0.00014815738982577187,,0.0004432827983111876,0.00042137949985957966,,0.0005594329158073136,0.0004389583466119927,,0.0004497379513928013,0.00032147195979889177,,0.00030139483427662876,0.00025476232861329864,
TS主连,2018-12-10,100.125,100.165,100.11,100.135,111,0.00014982021574105886,,,,0.00016670768459790572,0.00016492156987092397,,0.00015921189208451428,0.0001487693184077627,,1.0008814678723714,1.0007438377009739,,0.0005207827062834225,0.00041510056016358333,,0.0004937135662370787,0.00043067789285215904,,,0.00020698505126621517,0.000167892496764001,,0.00015010167742518393,0.00014764254991844942,,0.00045040733074139586,0.0004229448115864345,,0.0005557847976292637,0.0004381541233604455,,0.00043065679674450405,0.00032063214677122533,,0.00029740245786114033,0.0002547458885478757,
TS主连,2018-12-11,100.11,100.14,100.1,100.105,147,-0.0002995955460128874,,,,0.00015955100657904996,0.00016571442780664058,,0.00016099702831286178,0.00014800735318810197,,1.0008814259591765,1.000743784990197,,0.0005208233860483042,0.0004151447575425528,,0.0005013810392582166,0.0004335544530649411,,,0.00022125079351278484,0.0001686521201869223,,0.00014353878460218142,0.00014820287017373797,,0.00044325065272254015,0.00042373766952215114,,0.0005601179220176934,0.0004374210232120413,,0.0004377687280272882,0.0003197869370345043,,0.00029337333255840403,0.00025455727412158186,
