symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
TS2012,20200907,100.05,100.07,100.01,100.06,5922,18757.0,1184907.68,100.04,100.07,TS
TS2103,20200907,99.895,99.92,99.855,99.915,101,711.0,20178.11,99.895,99.92,TS
TS2009,20200908,,,,100.185,0,231.0,0.0,100.26,100.185,TS
TS2012,20200908,100.095,100.135,100.075,100.115,6950,19365.0,1391626.0,100.115,100.04,TS
TS2103,20200908,99.93,99.975,99.93,99.955,57,699.0,11394.99,99.955,99.895,TS
TS2009,20200909,,,,100.185,0,231.0,0.0,100.37,100.26,TS
TS2012,20200909,100.15,100.295,100.125,100.29,13128,20883.0,2630281.82,100.225,100.115,TS
TS2103,20200909,99.985,100.11,99.96,100.11,134,703.0,26807.29,100.065,99.955,TS
TS2009,20200910,100.24,100.355,100.24,100.355,15,221.0,3009.45,100.35,100.37,TS
TS2012,20200910,100.24,100.39,100.235,100.35,10502,20895.0,2107268.63,100.355,100.225,TS
TS2103,20200910,100.08,100.215,100.065,100.18,114,709.0,22839.29,100.18,100.065,TS
TS2009,20200911,,,,100.355,0,0.0,0.0,100.275,100.35,TS
TS2012,20200911,100.33,100.335,100.27,100.27,9706,20215.0,1946983.3,100.28,100.355,TS
TS2103,20200911,100.16,100.16,100.105,100.115,106,732.0,21226.71,100.11,100.18,TS
TS2012,20200914,100.235,100.29,100.155,100.26,4458,20797.0,893615.24,100.235,100.28,TS
TS2103,20200914,100.1,100.115,100.0,100.065,108,736.0,21611.22,100.06,100.11,TS
TS2106,20200914,99.915,99.925,99.855,99.925,19,9.0,3795.8,99.925,100.11,TS
TS2012,20200915,100.3,100.405,100.28,100.36,8978,20584.0,1801841.39,100.38,100.235,TS
TS2103,20200915,100.11,100.22,100.1,100.195,213,664.0,42670.44,100.2,100.06,TS
TS2106,20200915,99.97,99.99,99.97,99.99,6,9.0,1199.84,99.985,99.925,TS
TS2012,20200916,100.42,100.465,100.385,100.385,7565,20258.0,1519398.18,100.405,100.38,TS
TS2103,20200916,100.23,100.27,100.21,100.21,101,652.0,20246.59,100.22,100.2,TS
TS2106,20200916,100.065,100.08,100.055,100.06,9,12.0,1801.12,100.06,99.985,TS
TS2012,20200917,100.385,100.43,100.315,100.34,7189,20035.0,1443010.87,100.335,100.405,TS
TS2103,20200917,100.215,100.235,100.135,100.145,223,678.0,44684.36,100.15,100.22,TS
TS2106,20200917,100.055,100.055,99.99,100.01,9,20.0,1800.38,100.01,100.06,TS
TS2012,20200918,100.375,100.45,100.35,100.385,7450,20503.0,1495901.79,100.37,100.335,TS
TS2103,20200918,100.17,100.255,100.165,100.21,170,683.0,34071.1,100.195,100.15,TS
TS2106,20200918,100.03,100.045,100.03,100.045,2,21.0,400.15,100.045,100.01,TS
TS2012,20200921,100.385,100.52,100.385,100.475,7417,21064.0,1490573.47,100.47,100.37,TS
TS2103,20200921,100.21,100.325,100.21,100.28,164,680.0,32895.83,100.28,100.195,TS
TS2106,20200921,100.09,100.135,100.09,100.13,7,24.0,1401.7,100.13,100.045,TS
TS2012,20200922,100.5,100.545,100.415,100.475,8831,21514.0,1774169.46,100.455,100.47,TS
TS2103,20200922,100.31,100.34,100.23,100.27,117,667.0,23461.11,100.265,100.28,TS
TS2106,20200922,100.1,100.1,100.045,100.05,6,27.0,1200.77,100.055,100.13,TS
TS2012,20200923,100.5,100.5,100.425,100.465,6698,20922.0,1345610.34,100.455,100.455,TS
TS2103,20200923,100.265,100.305,100.245,100.275,197,674.0,39503.97,100.27,100.265,TS
TS2106,20200923,100.08,100.09,100.06,100.09,4,28.0,800.62,100.075,100.055,TS
TS2012,20200924,100.48,100.49,100.36,100.375,7575,21186.0,1521265.85,100.38,100.455,TS
TS2103,20200924,100.285,100.3,100.18,100.195,170,677.0,34085.09,100.205,100.27,TS
TS2106,20200924,100.06,100.085,100.01,100.01,4,32.0,800.48,100.01,100.075,TS
TS2012,20200925,100.34,100.39,100.33,100.335,4708,21880.0,944954.0,100.345,100.38,TS
TS2103,20200925,100.2,100.2,100.145,100.145,128,657.0,25644.65,100.155,100.205,TS
TS2106,20200925,100.0,100.0,99.995,99.995,2,34.0,399.99,99.995,100.01,TS
TS2012,20200928,100.31,100.365,100.285,100.36,4304,21503.0,863746.48,100.35,100.345,TS
TS2103,20200928,100.135,100.175,100.12,100.17,129,675.0,25840.14,100.165,100.155,TS
TS2106,20200928,99.97,99.97,99.97,99.97,5,39.0,999.7,99.97,99.995,TS
TS2012,20200929,100.35,100.36,100.29,100.325,3647,21663.0,731775.5,100.305,100.35,TS
TS2103,20200929,100.17,100.17,100.115,100.165,171,726.0,34249.87,100.14,100.165,TS
TS2106,20200929,99.985,99.99,99.97,99.985,12,48.0,2399.5,99.975,99.97,TS
TS2012,20200930,100.33,100.345,100.2,100.22,4340,21556.0,870342.74,100.22,100.305,TS
TS2103,20200930,100.165,100.165,100.03,100.045,153,731.0,30631.04,100.045,100.14,TS
TS2106,20200930,99.95,99.95,99.875,99.875,8,56.0,1599.03,99.875,99.975,TS
TS2012,20201009,100.175,100.18,100.085,100.09,6093,22366.0,1219986.85,100.1,100.22,TS
TS2103,20201009,100.005,100.01,99.93,99.955,110,765.0,21990.47,99.945,100.045,TS
TS2106,20201009,99.815,99.815,99.765,99.805,14,66.0,2794.35,99.795,99.875,TS
TS2012,20201012,100.07,100.17,100.04,100.145,5746,22633.0,1150566.46,100.15,100.1,TS
TS2103,20201012,99.935,100.02,99.895,100.005,269,810.0,53781.37,100.0,99.945,TS
TS2106,20201012,99.76,99.82,99.76,99.805,15,80.0,2993.57,99.79,99.795,TS
TS2012,20201013,100.135,100.165,100.125,100.165,4768,23315.0,955034.31,100.155,100.15,TS
TS2103,20201013,99.985,100.015,99.98,100.005,417,999.0,83395.32,100.0,100.0,TS
TS2106,20201013,99.805,99.85,99.805,99.85,2,80.0,399.31,99.85,99.79,TS
TS2012,20201014,100.145,100.155,100.095,100.1,6486,23603.0,1298764.35,100.11,100.155,TS
TS2103,20201014,100.0,100.0,99.955,99.965,220,1057.0,43988.54,99.97,100.0,TS
TS2106,20201014,99.81,99.84,99.81,99.84,3,83.0,598.95,99.84,99.85,TS
TS2012,20201015,100.05,100.13,100.05,100.06,6223,23864.0,1245663.79,100.07,100.11,TS
TS2103,20201015,99.955,99.985,99.91,99.915,293,1144.0,58567.22,99.92,99.97,TS
TS2106,20201015,99.8,99.8,99.795,99.795,6,89.0,1197.59,99.795,99.84,TS
TS2012,20201016,100.075,100.13,100.02,100.125,7122,23610.0,1425550.99,100.11,100.07,TS
TS2103,20201016,99.93,100.005,99.905,100.0,312,1204.0,62364.66,99.98,99.92,TS
TS2106,20201016,99.795,99.8,99.79,99.795,5,87.0,997.95,99.795,99.795,TS
TS2012,20201019,100.15,100.195,100.115,100.185,7629,23621.0,1528383.8,100.18,100.11,TS
TS2103,20201019,100.005,100.055,100.0,100.045,303,1160.0,60621.3,100.04,99.98,TS
TS2106,20201019,99.92,99.92,99.915,99.915,2,87.0,399.67,99.915,99.795,TS
TS2012,20201020,100.17,100.2,100.145,100.195,7009,24645.0,1404164.45,100.185,100.18,TS
TS2103,20201020,100.03,100.07,100.02,100.045,128,1183.0,25608.95,100.055,100.04,TS
TS2106,20201020,99.855,99.855,99.855,99.855,2,87.0,399.42,99.855,99.915,TS
TS2012,20201021,100.165,100.265,100.165,100.24,7771,25675.0,1557532.95,100.225,100.185,TS
TS2103,20201021,100.035,100.125,100.035,100.11,178,1191.0,35628.93,100.09,100.055,TS
TS2106,20201021,99.955,99.955,99.95,99.95,3,86.0,599.72,99.95,99.855,TS
TS2012,20201022,100.27,100.355,100.27,100.325,8428,25816.0,1690955.51,100.32,100.225,TS
TS2103,20201022,100.13,100.205,100.13,100.185,184,1161.0,36864.19,100.175,100.09,TS
TS2106,20201022,100.0,100.04,100.0,100.02,11,86.0,2200.71,100.02,99.95,TS
TS2012,20201023,100.295,100.315,100.265,100.285,7628,25693.0,1529985.53,100.275,100.32,TS
TS2103,20201023,100.16,100.17,100.125,100.125,165,1170.0,33047.51,100.13,100.175,TS
TS2106,20201023,99.97,100.0,99.97,99.985,8,86.0,1599.78,99.985,100.02,TS
TS2012,20201026,100.25,100.295,100.205,100.235,7894,26243.0,1582999.99,100.25,100.275,TS
TS2103,20201026,100.065,100.145,100.065,100.11,200,1191.0,40049.09,100.11,100.13,TS
TS2106,20201026,100.02,100.02,99.975,99.975,3,87.0,600.02,99.975,99.985,TS
TS2012,20201027,100.25,100.29,100.23,100.275,6616,26101.0,1326717.25,100.265,100.25,TS
TS2103,20201027,100.105,100.155,100.105,100.155,297,1222.0,59480.07,100.14,100.11,TS
TS2106,20201027,99.98,99.98,99.98,99.98,3,87.0,599.88,99.98,99.975,TS
TS2012,20201028,100.31,100.37,100.225,100.29,8052,25887.0,1615229.67,100.265,100.265,TS
TS2103,20201028,100.16,100.23,100.11,100.16,445,1395.0,89151.23,100.145,100.14,TS
TS2106,20201028,,,,99.98,0,87.0,0.0,99.98,99.98,TS
TS2012,20201029,100.31,100.33,100.225,100.245,7208,25618.0,1445652.22,100.245,100.265,TS
TS2103,20201029,100.185,100.21,100.125,100.145,276,1451.0,55294.94,100.14,100.145,TS
TS2106,20201029,100.03,100.04,99.995,100.0,15,95.0,3000.46,99.995,99.98,TS
TS2012,20201030,100.245,100.3,100.23,100.255,6846,25867.0,1372811.08,100.27,100.245,TS
TS2103,20201030,100.165,100.22,100.135,100.17,512,1598.0,102583.33,100.195,100.14,TS
TS2106,20201030,100.01,100.04,100.01,100.04,12,102.0,2400.37,100.025,99.995,TS
TS2012,20201102,100.245,100.31,100.205,100.305,6593,26859.0,1321959.69,100.285,100.27,TS
TS2103,20201102,100.15,100.24,100.135,100.235,484,1665.0,96987.08,100.225,100.195,TS
TS2106,20201102,100.05,100.05,100.05,100.05,1,103.0,200.1,100.05,100.025,TS
TS2012,20201103,100.33,100.36,100.275,100.29,6627,25526.0,1329376.33,100.29,100.285,TS
TS2103,20201103,100.26,100.285,100.22,100.23,745,1935.0,149362.84,100.235,100.225,TS
TS2106,20201103,100.11,100.11,100.11,100.11,1,103.0,200.22,100.11,100.05,TS
TS2012,20201104,100.27,100.305,100.245,100.29,6725,25519.0,1348698.79,100.285,100.29,TS
TS2103,20201104,100.21,100.285,100.205,100.285,726,2079.0,145544.0,100.255,100.235,TS
TS2106,20201104,100.105,100.11,100.105,100.11,4,102.0,800.87,100.11,100.11,TS
TS2012,20201105,100.265,100.305,100.2,100.215,6897,25469.0,1383019.36,100.23,100.285,TS
TS2103,20201105,100.285,100.29,100.21,100.22,1298,2847.0,260258.17,100.235,100.255,TS
TS2106,20201105,100.12,100.125,100.1,100.1,9,103.0,1802.13,100.11,100.11,TS
TS2012,20201106,100.205,100.205,100.145,100.155,8412,25592.0,1685246.14,100.155,100.23,TS
TS2103,20201106,100.22,100.22,100.165,100.18,1512,3589.0,302965.24,100.18,100.235,TS
TS2106,20201106,100.08,100.11,100.06,100.07,26,109.0,5203.92,100.065,100.11,TS
TS2012,20201109,100.11,100.145,100.1,100.12,7304,25651.0,1462610.17,100.13,100.155,TS
TS2103,20201109,100.16,100.175,100.12,100.145,1323,4226.0,264991.24,100.165,100.18,TS
TS2106,20201109,100.015,100.055,100.015,100.055,3,110.0,600.2,100.055,100.065,TS
TS2012,20201110,100.1,100.195,100.09,100.16,6238,25393.0,1249542.7,100.165,100.13,TS
TS2103,20201110,100.135,100.23,100.095,100.185,1481,4917.0,296711.35,100.21,100.165,TS
TS2106,20201110,100.05,100.085,100.05,100.085,13,115.0,2601.65,100.08,100.055,TS
TS2012,20201111,100.165,100.215,100.12,100.145,5795,24737.0,1160738.29,100.13,100.165,TS
TS2103,20201111,100.21,100.225,100.17,100.185,893,5159.0,178957.66,100.175,100.21,TS
TS2106,20201111,100.09,100.11,100.065,100.065,9,120.0,1801.52,100.065,100.08,TS
TS2012,20201112,100.12,100.125,100.065,100.075,7040,23749.0,1409366.82,100.085,100.13,TS
TS2103,20201112,100.16,100.165,100.105,100.12,1216,5507.0,243519.17,100.125,100.175,TS
TS2106,20201112,100.055,100.055,100.0,100.0,22,141.0,4401.34,100.0,100.065,TS
TS2012,20201113,100.055,100.065,99.97,100.0,9038,23335.0,1807682.59,99.99,100.085,TS
TS2103,20201113,100.095,100.1,99.975,100.045,3643,5794.0,728816.73,100.04,100.125,TS
TS2106,20201113,99.99,99.99,99.88,99.935,28,157.0,5596.57,99.935,100.0,TS
TS2012,20201116,100.015,100.095,100.015,100.02,7502,22846.0,1501158.49,100.04,99.99,TS
TS2103,20201116,100.06,100.12,100.06,100.07,1736,6244.0,347516.54,100.075,100.04,TS
TS2106,20201116,99.955,99.995,99.955,99.955,12,167.0,2399.46,99.97,99.935,TS
TS2012,20201117,100.015,100.04,99.995,99.995,3792,22607.0,758546.28,100.005,100.04,TS
TS2103,20201117,100.07,100.09,100.04,100.055,1117,6365.0,223554.65,100.05,100.075,TS
TS2106,20201117,99.96,99.98,99.955,99.955,7,171.0,1399.61,99.955,99.97,TS
TS2012,20201118,100.0,100.0,99.835,99.885,4414,22361.0,882219.13,99.885,100.005,TS
TS2103,20201118,100.04,100.05,99.925,99.94,2471,7013.0,494136.91,99.945,100.05,TS
TS2106,20201118,99.94,99.96,99.9,99.9,88,251.0,17584.71,99.915,99.955,TS
TS2012,20201119,99.88,99.885,99.82,99.84,5393,21402.0,1077023.69,99.845,99.885,TS
TS2103,20201119,99.935,99.945,99.885,99.905,3153,7977.0,630072.16,99.92,99.945,TS
TS2106,20201119,99.925,99.96,99.83,99.885,10,260.0,1998.24,99.89,99.915,TS
TS2012,20201120,99.79,99.83,99.75,99.78,7570,20720.0,1510783.65,99.79,99.845,TS
TS2103,20201120,99.895,99.97,99.82,99.925,5100,9030.0,1019008.39,99.93,99.92,TS
TS2106,20201120,99.8,99.89,99.8,99.865,44,270.0,8784.45,99.86,99.89,TS
TS2012,20201123,99.84,99.87,99.84,99.855,3080,20091.0,615111.25,99.86,99.79,TS
TS2103,20201123,99.99,100.015,99.98,100.01,3535,9540.0,706974.7,100.0,99.93,TS
TS2106,20201123,99.84,99.965,99.84,99.93,28,279.0,5595.15,99.93,99.86,TS
TS2012,20201124,99.86,99.88,99.79,99.81,4394,17587.0,877395.98,99.8,99.86,TS
TS2103,20201124,100.005,100.03,99.96,99.965,4318,10119.0,863618.07,99.975,100.0,TS
TS2106,20201124,99.94,99.94,99.9,99.925,58,307.0,11591.66,99.915,99.93,TS
TS2012,20201125,99.83,99.925,99.78,99.905,3493,15733.0,697689.82,99.885,99.8,TS
TS2103,20201125,99.965,100.11,99.96,100.08,6361,11347.0,1272791.93,100.035,99.975,TS
TS2106,20201125,99.92,100.045,99.92,100.02,80,323.0,15998.31,99.985,99.915,TS
TS2012,20201126,99.925,100.035,99.915,99.965,2409,14323.0,481596.63,99.93,99.885,TS
TS2103,20201126,100.13,100.135,100.01,100.03,6786,12294.0,1358037.56,100.03,100.035,TS
TS2106,20201126,100.045,100.07,99.96,99.975,228,328.0,45595.46,99.965,99.985,TS
TS2012,20201127,99.97,99.995,99.895,99.91,11072,4246.0,2212859.17,99.915,99.93,TS
TS2103,20201127,100.08,100.1,99.99,99.99,6867,12990.0,1374030.95,100.025,100.03,TS
TS2106,20201127,100.015,100.025,99.94,99.94,41,342.0,8199.51,99.975,99.965,TS
TS2012,20201130,99.97,100.13,99.97,100.13,7,4245.0,1401.19,100.13,99.915,TS
TS2103,20201130,100.105,100.265,100.075,100.265,9711,14569.0,1945956.78,100.245,100.025,TS
TS2106,20201130,100.07,100.19,100.06,100.19,112,397.0,22430.56,100.185,99.975,TS
TS2012,20201201,,,,100.13,0,3719.0,0.0,100.095,100.13,TS
TS2103,20201201,100.28,100.285,100.2,100.21,5014,15375.0,1005019.96,100.21,100.245,TS
TS2106,20201201,100.2,100.2,100.145,100.155,78,407.0,15625.47,100.155,100.185,TS
TS2012,20201201,,,,100.13,0,3719.0,0.0,100.095,100.13,TS
TS2103,20201201,100.28,100.285,100.2,100.21,5014,15375.0,1005019.96,100.21,100.245,TS
TS2106,20201201,100.2,100.2,100.145,100.155,78,407.0,15625.47,100.155,100.185,TS
TS2012,20201202,100.06,100.06,100.0,100.0,82,3495.0,16403.59,100.0,100.095,TS
TS2103,20201202,100.2,100.2,100.115,100.145,5718,15371.0,1145316.06,100.135,100.21,TS
TS2106,20201202,100.125,100.125,100.065,100.1,97,398.0,19419.25,100.085,100.155,TS
TS2012,20201203,,,,100.0,0,3485.0,0.0,99.955,100.0,TS
TS2103,20201203,100.135,100.16,100.07,100.11,4573,15609.0,915633.44,100.09,100.135,TS
TS2106,20201203,100.095,100.095,100.045,100.085,75,422.0,15011.73,100.08,100.085,TS
TS2012,20201204,100.015,100.045,100.015,100.045,15,3489.0,3000.55,100.03,99.955,TS
TS2103,20201204,100.15,100.15,100.095,100.135,3871,16125.0,775136.56,100.135,100.09,TS
TS2106,20201204,100.1,100.12,100.065,100.11,107,423.0,21421.32,100.11,100.08,TS
TS2012,20201207,,,,100.045,0,3489.0,0.0,100.0,100.03,TS
TS2103,20201207,100.13,100.13,100.07,100.105,3894,16769.0,779563.18,100.105,100.135,TS
TS2106,20201207,100.095,100.095,100.06,100.085,70,436.0,14011.89,100.085,100.11,TS
TS2012,20201208,,,,100.045,0,3489.0,0.0,100.065,100.0,TS
TS2103,20201208,100.145,100.185,100.135,100.16,4218,16985.0,844999.16,100.17,100.105,TS
TS2106,20201208,100.135,100.15,100.115,100.125,99,449.0,19826.56,100.125,100.085,TS
TS2012,20201209,,,,100.045,0,3394.0,0.0,100.045,100.065,TS
TS2103,20201209,100.185,100.195,100.115,100.15,8517,18816.0,1705847.25,100.15,100.17,TS
TS2106,20201209,100.14,100.14,100.07,100.1,150,446.0,30030.19,100.1,100.125,TS
TS2012,20201210,,,,100.045,0,1694.0,0.0,100.14,100.045,TS
TS2103,20201210,100.165,100.26,100.165,100.225,7255,19508.0,1454354.59,100.245,100.15,TS
TS2106,20201210,100.145,100.195,100.145,100.165,203,512.0,40671.09,100.18,100.1,TS
TS2012,20201211,,,,100.045,0,0.0,0.0,100.055,100.14,TS
TS2103,20201211,100.215,100.215,100.14,100.15,8476,19740.0,1698100.63,100.16,100.245,TS
TS2106,20201211,100.14,100.14,100.1,100.12,120,525.0,24028.59,100.105,100.18,TS
TS2103,20201214,100.135,100.175,100.11,100.16,3597,20338.0,720485.23,100.155,100.16,TS
TS2106,20201214,100.085,100.12,100.08,100.12,60,531.0,12013.09,100.11,100.105,TS
TS2109,20201214,,,,100.105,0,0.0,0.0,100.1,100.105,TS
TS2103,20201215,100.25,100.305,100.215,100.255,8813,21025.0,1767301.94,100.255,100.155,TS
TS2106,20201215,100.19,100.215,100.165,100.165,248,626.0,49696.26,100.165,100.11,TS
TS2109,20201215,,,,100.105,0,0.0,0.0,100.2,100.1,TS
TS2103,20201216,100.25,100.33,100.245,100.305,7194,21590.0,1443184.92,100.305,100.255,TS
TS2106,20201216,100.17,100.225,100.155,100.215,315,712.0,63133.46,100.215,100.165,TS
TS2109,20201216,100.04,100.21,100.04,100.165,6,2.0,1201.65,100.165,100.2,TS
TS2103,20201217,100.27,100.29,100.2,100.2,7667,21363.0,1537149.97,100.215,100.305,TS
TS2106,20201217,100.195,100.2,100.135,100.15,66,679.0,13222.17,100.145,100.215,TS
TS2109,20201217,,,,100.165,0,2.0,0.0,100.075,100.165,TS
TS2103,20201218,100.19,100.23,100.155,100.155,7780,21091.0,1558967.9,100.17,100.215,TS
TS2106,20201218,100.12,100.155,100.095,100.11,160,687.0,32039.51,100.11,100.145,TS
TS2109,20201218,100.075,100.115,100.075,100.115,2,2.0,400.38,100.115,100.075,TS
TS2103,20201221,100.21,100.285,100.21,100.265,6581,20930.0,1319537.09,100.25,100.17,TS
TS2106,20201221,100.16,100.19,100.155,100.18,159,708.0,31856.41,100.175,100.11,TS
TS2109,20201221,100.16,100.255,100.16,100.19,16,10.0,3207.02,100.215,100.115,TS
TS2103,20201222,100.305,100.365,100.285,100.3,7224,20191.0,1449397.64,100.31,100.25,TS
TS2106,20201222,100.255,100.27,100.205,100.235,224,751.0,44905.41,100.23,100.175,TS
TS2109,20201222,100.215,100.215,100.19,100.19,13,13.0,2605.3,100.19,100.215,TS
TS2103,20201223,100.36,100.415,100.31,100.39,7917,21436.0,1589176.53,100.38,100.31,TS
TS2106,20201223,100.29,100.325,100.25,100.295,146,779.0,29282.89,100.29,100.23,TS
TS2109,20201223,100.175,100.215,100.135,100.195,71,34.0,14224.59,100.195,100.19,TS
TS2103,20201224,100.35,100.38,100.305,100.33,7554,21386.0,1515908.54,100.315,100.38,TS
TS2106,20201224,100.27,100.275,100.235,100.245,42,775.0,8421.51,100.24,100.29,TS
TS2109,20201224,,,,100.195,0,34.0,0.0,100.13,100.195,TS
TS2103,20201225,100.31,100.4,100.31,100.4,4846,21554.0,972576.97,100.37,100.315,TS
TS2106,20201225,100.25,100.295,100.235,100.295,196,845.0,39306.24,100.275,100.24,TS
TS2109,20201225,100.2,100.22,100.2,100.22,10,44.0,2004.11,100.205,100.13,TS
TS2103,20201228,100.405,100.44,100.365,100.38,4767,21785.0,957295.84,100.39,100.37,TS
TS2106,20201228,100.31,100.36,100.29,100.29,232,875.0,46557.17,100.31,100.275,TS
TS2109,20201228,100.23,100.23,100.06,100.175,26,45.0,5206.5,100.175,100.205,TS
TS2103,20201229,100.41,100.42,100.365,100.41,5164,22494.0,1036871.24,100.395,100.39,TS
TS2106,20201229,100.3,100.33,100.285,100.33,87,860.0,17453.48,100.31,100.31,TS
TS2109,20201229,100.165,100.225,100.165,100.225,38,60.0,7614.55,100.2,100.175,TS
TS2103,20201230,100.41,100.47,100.39,100.46,4174,22572.0,838514.59,100.445,100.395,TS
TS2106,20201230,100.315,100.375,100.31,100.36,100,870.0,20068.16,100.36,100.31,TS
TS2109,20201230,100.23,100.255,100.23,100.255,7,57.0,1403.32,100.255,100.2,TS
TS2103,20201231,100.49,100.51,100.38,100.385,4866,22040.0,977208.95,100.39,100.445,TS
TS2106,20201231,100.4,100.4,100.3,100.315,89,887.0,17858.38,100.31,100.36,TS
TS2109,20201231,,,,100.255,0,57.0,0.0,100.2,100.255,TS
TS2103,20210104,100.385,100.405,100.315,100.345,6034,21247.0,1211169.15,100.34,100.39,TS
TS2106,20210104,100.275,100.325,100.26,100.26,111,893.0,22261.56,100.26,100.31,TS
TS2109,20210104,100.19,100.19,100.19,100.19,1,57.0,200.38,100.19,100.2,TS
TS2103,20210105,100.345,100.44,100.345,100.425,6455,22154.0,1296009.85,100.425,100.34,TS
TS2106,20210105,100.26,100.32,100.26,100.31,207,931.0,41516.06,100.315,100.26,TS
TS2109,20210105,100.195,100.195,100.195,100.195,5,62.0,1001.95,100.195,100.19,TS
TS2103,20210106,100.435,100.52,100.405,100.43,8585,22659.0,1724740.62,100.425,100.425,TS
TS2106,20210106,100.295,100.4,100.295,100.335,194,982.0,38931.58,100.325,100.315,TS
TS2109,20210106,100.28,100.29,100.24,100.24,19,62.0,3810.36,100.25,100.195,TS
TS2103,20210107,100.5,100.52,100.455,100.48,7868,23318.0,1581313.28,100.49,100.425,TS
TS2106,20210107,100.38,100.4,100.355,100.38,169,980.0,33928.69,100.375,100.325,TS
TS2109,20210107,,,,100.24,0,62.0,0.0,100.315,100.25,TS
TS2103,20210108,100.49,100.52,100.435,100.48,10033,24099.0,2016226.09,100.45,100.49,TS
TS2106,20210108,100.39,100.395,100.33,100.37,55,982.0,11041.06,100.345,100.375,TS
TS2109,20210108,,,,100.24,0,62.0,0.0,100.275,100.315,TS
TS2103,20210111,100.48,100.48,100.405,100.455,7234,24733.0,1453049.16,100.445,100.45,TS
TS2106,20210111,100.345,100.345,100.29,100.335,140,1001.0,28088.29,100.325,100.345,TS
TS2109,20210111,100.2,100.2,100.2,100.2,1,62.0,200.4,100.2,100.275,TS
TS2103,20210112,100.48,100.56,100.44,100.555,6585,24900.0,1323427.23,100.51,100.445,TS
TS2106,20210112,100.335,100.415,100.335,100.41,220,1064.0,44166.03,100.39,100.325,TS
TS2109,20210112,,,,100.2,0,62.0,0.0,100.265,100.2,TS
TS2103,20210113,100.57,100.66,100.53,100.65,9801,25591.0,1971986.32,100.635,100.51,TS
TS2106,20210113,100.43,100.485,100.4,100.48,394,1150.0,79152.02,100.465,100.39,TS
TS2109,20210113,100.29,100.38,100.29,100.38,16,62.0,3209.66,100.38,100.265,TS
TS2103,20210114,100.7,100.775,100.525,100.55,15444,25830.0,3108766.83,100.565,100.635,TS
TS2106,20210114,100.51,100.595,100.335,100.375,454,1194.0,91192.26,100.39,100.465,TS
TS2109,20210114,100.395,100.48,100.29,100.29,23,67.0,4618.06,100.32,100.38,TS
TS2103,20210115,100.54,100.595,100.435,100.435,11102,25876.0,2231201.39,100.45,100.565,TS
TS2106,20210115,100.355,100.4,100.26,100.26,422,1190.0,84654.34,100.27,100.39,TS
TS2109,20210115,100.29,100.29,100.15,100.2,13,71.0,2606.22,100.175,100.32,TS
TS2103,20210118,100.41,100.41,100.335,100.38,9156,25543.0,1837956.24,100.385,100.45,TS
TS2106,20210118,100.2,100.24,100.18,100.21,509,1164.0,102005.46,100.22,100.27,TS
TS2109,20210118,100.13,100.13,100.13,100.13,8,76.0,1602.08,100.13,100.175,TS
TS2103,20210119,100.385,100.425,100.37,100.395,6285,24939.0,1262051.29,100.405,100.385,TS
TS2106,20210119,100.235,100.275,100.22,100.245,305,1155.0,61148.69,100.255,100.22,TS
TS2109,20210119,100.13,100.135,100.13,100.135,11,75.0,2202.94,100.135,100.13,TS
TS2103,20210120,100.43,100.46,100.39,100.46,6708,24556.0,1347271.58,100.43,100.405,TS
TS2106,20210120,100.285,100.3,100.245,100.295,208,1169.0,41713.12,100.275,100.255,TS
TS2109,20210120,100.155,100.24,100.13,100.18,33,81.0,6610.83,100.18,100.135,TS
TS2103,20210121,100.45,100.525,100.445,100.51,7024,24058.0,1411497.34,100.49,100.43,TS
TS2106,20210121,100.31,100.345,100.295,100.345,353,1239.0,70827.25,100.33,100.275,TS
TS2109,20210121,100.235,100.24,100.2,100.235,13,81.0,2605.85,100.235,100.18,TS
TS2103,20210122,100.47,100.515,100.41,100.495,6569,23877.0,1319931.28,100.49,100.49,TS
TS2106,20210122,100.345,100.355,100.26,100.355,463,1411.0,92891.86,100.34,100.33,TS
TS2109,20210122,100.24,100.26,100.24,100.26,3,81.0,601.48,100.25,100.235,TS
TS2103,20210125,100.485,100.51,100.445,100.475,7086,23399.0,1423882.0,100.485,100.49,TS
TS2106,20210125,100.305,100.33,100.28,100.31,678,1697.0,136020.13,100.31,100.34,TS
TS2109,20210125,100.26,100.26,100.26,100.26,1,81.0,200.52,100.26,100.25,TS
TS2103,20210126,100.4,100.4,100.31,100.32,10381,22839.0,2083215.18,100.32,100.485,TS
TS2106,20210126,100.31,100.31,100.15,100.155,884,2044.0,177112.88,100.16,100.31,TS
TS2109,20210126,100.14,100.14,100.09,100.09,6,82.0,1201.42,100.09,100.26,TS
TS2103,20210127,100.28,100.355,100.235,100.335,10524,21566.0,2111277.23,100.34,100.32,TS
TS2106,20210127,100.175,100.195,100.09,100.175,955,2374.0,191289.93,100.18,100.16,TS
TS2109,20210127,100.065,100.19,100.06,100.09,83,92.0,16618.77,100.095,100.09,TS
TS2103,20210128,100.305,100.315,100.235,100.245,9158,21493.0,1836563.4,100.25,100.34,TS
TS2106,20210128,100.145,100.16,100.08,100.09,1102,2644.0,220639.67,100.09,100.18,TS
TS2109,20210128,100.055,100.055,100.005,100.02,41,111.0,8202.52,100.015,100.095,TS
TS2103,20210129,100.28,100.33,100.1,100.255,12414,21334.0,2488907.41,100.24,100.25,TS
