symbol,date,open,high,low,close,volume
TF主连,2015/7/27,97.205,97.33,97,97.3,4776
TF主连,2015/7/28,97.375,97.45,97.15,97.39,4530
TF主连,2015/7/29,97.39,97.49,97.26,97.4,3363
TF主连,2015/7/30,97.365,97.47,97.085,97.115,4431
TF主连,2015/7/31,97.135,97.14,96.51,96.605,9241
TF主连,2015/8/3,96.64,96.85,96.545,96.68,3876
TF主连,2015/8/4,96.68,97,96.645,96.83,5136
TF主连,2015/8/5,96.83,96.95,96.68,96.8,4126
TF主连,2015/8/6,96.81,97.19,96.73,97.11,4705
TF主连,2015/8/7,97.15,97.25,96.98,97.14,5053
TF主连,2015/8/10,97.125,97.235,96.855,96.95,3711
TF主连,2015/8/11,96.88,97.025,96.41,96.43,6517
TF主连,2015/8/12,96.4,96.635,96.065,96.615,7987
TF主连,2015/8/13,96.535,96.725,96.45,96.575,4542
TF主连,2015/8/14,96.605,96.7,96.48,96.65,3957
TF主连,2015/8/17,96.53,96.55,96.25,96.39,4231
TF主连,2015/8/18,96.405,96.72,96.34,96.7,4248
TF主连,2015/8/19,96.635,96.745,96.575,96.66,3357
TF主连,2015/8/20,98.09,98.25,98.02,98.225,2759
TF主连,2015/8/21,98.3,98.415,98.23,98.32,2981
TF主连,2015/8/24,98.325,98.6,98.315,98.56,4421
TF主连,2015/8/25,98.65,98.705,98.5,98.6,4006
TF主连,2015/8/26,98.605,98.805,98.565,98.765,4865
TF主连,2015/8/27,98.765,99.19,98.75,99.13,4647
TF主连,2015/8/28,98.9,99.15,98.9,98.95,3910
TF主连,2015/8/31,98.95,99.345,98.915,99.21,5239
TF主连,2015/9/1,99.28,99.395,99.19,99.26,3560
TF主连,2015/9/2,99.265,99.34,98.955,99.05,3863
TF主连,2015/9/7,99.03,99.04,98.8,98.81,5684
TF主连,2015/9/8,98.79,98.79,98.495,98.66,10343
TF主连,2015/9/9,98.65,98.785,98.51,98.54,8994
TF主连,2015/9/10,98.54,98.85,98.375,98.755,9492
TF主连,2015/9/11,98.795,98.82,98.6,98.615,8641
TF主连,2015/9/14,98.65,98.805,98.61,98.75,6574
TF主连,2015/9/15,98.76,98.975,98.7,98.945,7081
TF主连,2015/9/16,98.97,99,98.75,98.84,8224
TF主连,2015/9/17,98.795,98.83,98.54,98.655,8029
TF主连,2015/9/18,98.67,98.89,98.6,98.7,11614
TF主连,2015/9/21,98.69,98.79,98.62,98.745,7558
TF主连,2015/9/22,98.745,98.78,98.505,98.59,9305
TF主连,2015/9/23,98.675,98.73,98.57,98.65,8097
TF主连,2015/9/24,98.64,98.82,98.525,98.82,8579
TF主连,2015/9/25,98.8,98.94,98.745,98.9,9207
TF主连,2015/9/28,98.89,99.035,98.875,99,6217
TF主连,2015/9/29,99.05,99.215,99.04,99.16,8321
TF主连,2015/9/30,99.16,99.215,99.01,99.215,7709
TF主连,2015/10/8,99.155,99.16,98.97,99.155,8434
TF主连,2015/10/9,99.15,99.9,99.12,99.9,19922
TF主连,2015/10/12,99.99,100.09,99.715,99.955,19894
TF主连,2015/10/13,100,100.395,99.85,100.28,22399
TF主连,2015/10/14,100.29,100.565,99.965,100.18,40565
TF主连,2015/10/15,100.18,100.18,99.86,100.005,35519
TF主连,2015/10/16,100,100,99.56,99.625,33464
TF主连,2015/10/19,99.67,99.85,99.615,99.74,25841
TF主连,2015/10/20,99.725,100.315,99.725,100.3,34135
TF主连,2015/10/21,100.3,100.38,100,100.05,36742
TF主连,2015/10/22,100.12,100.25,100.005,100.245,33370
TF主连,2015/10/23,100.245,100.465,100.05,100.055,48203
TF主连,2015/10/26,100.16,100.33,99.91,100.29,56190
TF主连,2015/10/27,100.32,100.65,100.2,100.595,61310
TF主连,2015/10/28,100.58,100.66,100.13,100.215,57376
TF主连,2015/10/29,100.19,100.2,99.84,99.86,53021
TF主连,2015/10/30,99.83,100.07,99.76,99.915,59665
TF主连,2015/11/2,99.95,100.165,99.82,99.945,75239
TF主连,2015/11/3,99.94,99.97,99.74,99.75,52371
TF主连,2015/11/4,99.75,99.945,99.405,99.625,69731
TF主连,2015/11/5,99.625,99.925,99.52,99.89,63300
TF主连,2015/11/6,99.89,99.95,99.61,99.655,59825
TF主连,2015/11/9,99.5,99.5,99.065,99.085,54661
TF主连,2015/11/10,99.11,99.375,99.02,99.32,61342
TF主连,2015/11/11,99.33,99.68,99.33,99.65,70358
TF主连,2015/11/12,99.625,99.75,99.31,99.645,67714
TF主连,2015/11/13,99.68,99.875,99.485,99.51,62319
TF主连,2015/11/16,99.505,99.77,99.43,99.71,65493
TF主连,2015/11/17,99.71,99.825,99.61,99.795,60068
TF主连,2015/11/18,99.795,99.86,99.48,99.485,50594
TF主连,2015/11/19,99.49,99.75,99.44,99.675,53173
TF主连,2015/11/20,99.68,99.95,99.67,99.92,46673
TF主连,2015/11/23,99.9,100.005,99.455,99.98,39481
TF主连,2015/11/24,99.985,100.265,99.82,100.255,28024
TF主连,2015/11/25,99.91,99.98,99.76,99.88,30267
TF主连,2015/11/26,99.86,100.155,99.75,100.065,44662
TF主连,2015/11/27,100.08,100.18,99.865,99.975,42888
TF主连,2015/11/30,99.98,100.26,99.925,100.135,34057
TF主连,2015/12/1,100.16,100.225,99.92,99.99,30504
TF主连,2015/12/2,99.98,100.185,99.95,100.02,37438
TF主连,2015/12/3,100,100.14,99.9,100.105,33677
TF主连,2015/12/4,100.1,100.215,99.96,100.045,32977
TF主连,2015/12/7,100.03,100.175,99.96,100.115,31934
TF主连,2015/12/8,100.13,100.25,100.075,100.23,26094
TF主连,2015/12/9,100.25,100.315,100.11,100.22,27283
TF主连,2015/12/10,100.2,100.3,100.12,100.18,27347
TF主连,2015/12/11,100.17,100.35,100.13,100.34,26011
TF主连,2015/12/14,100.285,100.285,100.05,100.09,27221
TF主连,2015/12/15,100.075,100.23,100.05,100.2,22243
TF主连,2015/12/16,100.19,100.275,100.09,100.245,23035
TF主连,2015/12/17,100.235,100.3,100.18,100.24,21760
TF主连,2015/12/18,100.305,100.65,100.25,100.62,34667
TF主连,2015/12/21,100.62,100.84,100.585,100.78,26083
TF主连,2015/12/22,100.8,100.93,100.71,100.775,26411
TF主连,2015/12/23,100.76,100.875,100.72,100.81,20364
TF主连,2015/12/24,100.8,100.99,100.76,100.96,21606
TF主连,2015/12/25,100.975,100.985,100.755,100.86,27792
TF主连,2015/12/28,100.85,100.98,100.76,100.955,18639
TF主连,2015/12/29,100.95,101.05,100.805,100.83,22469
TF主连,2015/12/30,100.83,100.865,100.695,100.785,20558
TF主连,2015/12/31,100.79,100.895,100.66,100.68,21041
TF主连,2016/1/4,100.67,100.68,100.475,100.595,21582
TF主连,2016/1/5,100.495,100.615,100.32,100.33,22416
TF主连,2016/1/6,100.34,100.65,100.25,100.62,22715
TF主连,2016/1/7,100.68,100.86,100.485,100.58,35229
TF主连,2016/1/8,100.61,100.815,100.605,100.765,27056
TF主连,2016/1/11,100.745,100.85,100.705,100.79,21535
TF主连,2016/1/12,100.84,100.995,100.765,100.98,21656
TF主连,2016/1/13,101.03,101.3,100.96,101.13,21587
TF主连,2016/1/14,101.14,101.21,100.87,100.92,24260
TF主连,2016/1/15,100.89,101.07,100.82,101.05,18311
TF主连,2016/1/18,101.015,101.03,100.725,100.84,19576
TF主连,2016/1/19,100.83,100.91,100.69,100.72,21573
TF主连,2016/1/20,100.71,100.835,100.57,100.82,25234
TF主连,2016/1/21,100.81,100.9,100.7,100.86,19203
TF主连,2016/1/22,100.87,100.945,100.795,100.875,15224
TF主连,2016/1/25,100.7,100.79,100.48,100.51,18813
TF主连,2016/1/26,100.52,100.665,100.5,100.56,19734
TF主连,2016/1/27,100.44,100.605,100.36,100.49,20449
TF主连,2016/1/28,100.51,100.605,100.45,100.58,18359
TF主连,2016/1/29,100.68,101.775,100.61,100.79,14595
TF主连,2016/2/1,100.79,100.87,100.725,100.76,13127
TF主连,2016/2/2,100.76,100.83,100.52,100.54,13940
TF主连,2016/2/3,100.505,100.64,100.315,100.62,13810
TF主连,2016/2/4,100.615,100.765,100.57,100.735,12924
TF主连,2016/2/5,100.75,100.815,100.725,100.775,7354
TF主连,2016/2/15,100.82,101.04,100.82,101.015,11754
TF主连,2016/2/16,100.99,100.99,100.78,100.815,11391
TF主连,2016/2/17,100.775,100.865,100.745,100.815,12693
TF主连,2016/2/18,100.79,100.91,100.725,100.855,9632
TF主连,2016/2/19,100.905,100.94,100.81,100.87,8856
TF主连,2016/2/22,100.465,100.465,100.295,100.39,8605
TF主连,2016/2/23,100.39,100.455,100.35,100.35,10387
TF主连,2016/2/24,100.35,100.45,100.33,100.35,8747
TF主连,2016/2/25,100.345,100.515,100.11,100.28,16647
TF主连,2016/2/26,100.29,100.41,100.22,100.405,14544
TF主连,2016/2/29,100.385,100.48,100.33,100.475,11719
TF主连,2016/3/1,100.485,100.58,100.415,100.58,15561
TF主连,2016/3/2,100.56,100.6,100.345,100.405,15041
TF主连,2016/3/3,100.39,100.43,100.15,100.215,16396
TF主连,2016/3/4,100.23,100.45,100.15,100.37,16182
TF主连,2016/3/7,100.345,100.345,100.07,100.1,14465
TF主连,2016/3/8,100.035,100.275,99.965,100.235,14667
TF主连,2016/3/9,100.27,100.49,100.27,100.41,14779
TF主连,2016/3/10,100.5,100.585,100.355,100.57,14526
TF主连,2016/3/11,100.57,100.78,100.52,100.76,13132
TF主连,2016/3/14,100.74,100.75,100.61,100.69,9078
TF主连,2016/3/15,100.69,100.705,100.525,100.685,11840
TF主连,2016/3/16,100.685,100.835,100.63,100.8,12508
TF主连,2016/3/17,100.8,100.82,100.625,100.63,16114
TF主连,2016/3/18,100.61,100.7,100.58,100.655,9748
TF主连,2016/3/21,100.64,100.64,100.43,100.54,12918
TF主连,2016/3/22,100.52,100.655,100.49,100.63,9023
TF主连,2016/3/23,100.6,100.695,100.58,100.62,8608
TF主连,2016/3/24,100.6,100.775,100.6,100.72,9978
TF主连,2016/3/25,100.69,100.795,100.64,100.775,10667
TF主连,2016/3/28,100.7,100.75,100.685,100.71,9042
TF主连,2016/3/29,100.71,101.05,100.7,101,18023
TF主连,2016/3/30,100.955,101.14,100.93,101.075,13824
TF主连,2016/3/31,101.12,101.155,100.895,101.01,16357
TF主连,2016/4/1,100.955,101.13,100.93,101.055,8648
TF主连,2016/4/5,101.06,101.135,100.845,100.875,11490
TF主连,2016/4/6,100.895,100.93,100.8,100.86,9922
TF主连,2016/4/7,100.87,100.905,100.815,100.85,8220
TF主连,2016/4/8,100.875,101.08,100.855,100.975,13397
TF主连,2016/4/11,100.97,101.085,100.91,101.04,7734
TF主连,2016/4/12,101.065,101.07,100.935,101,6903
TF主连,2016/4/13,100.97,100.98,100.5,100.74,16547
TF主连,2016/4/14,100.75,100.835,100.35,100.42,15623
TF主连,2016/4/15,100.485,100.715,100.445,100.635,14036
TF主连,2016/4/18,100.605,100.795,100.605,100.71,8351
TF主连,2016/4/19,100.665,100.775,100.62,100.715,8118
TF主连,2016/4/20,100.6,100.665,100.4,100.535,14255
TF主连,2016/4/21,100.515,100.68,100.42,100.52,13220
TF主连,2016/4/22,100.54,100.7,100.505,100.58,9282
TF主连,2016/4/25,100.54,100.55,100.35,100.375,10405
TF主连,2016/4/26,100.365,100.625,100.365,100.585,10624
TF主连,2016/4/27,100.62,100.625,100.5,100.54,7598
TF主连,2016/4/28,100.57,100.72,100.535,100.67,7211
TF主连,2016/4/29,100.625,100.7,100.575,100.6,5334
TF主连,2016/5/3,100.66,100.95,100.66,100.83,6153
TF主连,2016/5/4,100.83,100.925,100.8,100.88,5061
TF主连,2016/5/5,100.88,100.92,100.845,100.905,4230
TF主连,2016/5/6,100.9,100.99,100.805,100.92,5383
TF主连,2016/5/9,100.97,101.155,100.97,101.13,5809
TF主连,2016/5/10,100.5,100.5,100.21,100.335,6548
TF主连,2016/5/11,100.3,100.38,100.235,100.29,7476
TF主连,2016/5/12,100.32,100.46,100.32,100.45,7761
TF主连,2016/5/13,100.47,100.52,100.265,100.355,8310
TF主连,2016/5/16,100.355,100.41,100.215,100.24,7148
TF主连,2016/5/17,100.25,100.35,100.2,100.23,5547
TF主连,2016/5/18,100.2,100.2,100.025,100.08,6190
TF主连,2016/5/19,100,100.17,99.925,100.125,7303
TF主连,2016/5/20,100.135,100.255,100.135,100.245,5628
TF主连,2016/5/23,100.225,100.29,100.13,100.215,5555
TF主连,2016/5/24,100.24,100.36,100.21,100.355,6212
TF主连,2016/5/25,100.375,100.385,100.285,100.355,4546
TF主连,2016/5/26,100.36,100.36,100.19,100.265,5913
TF主连,2016/5/27,100.23,100.3,100.165,100.22,4708
TF主连,2016/5/30,100.2,100.29,100.155,100.165,4579
TF主连,2016/5/31,100.17,100.32,100.135,100.32,6799
TF主连,2016/6/1,100.28,100.33,100.25,100.315,4808
TF主连,2016/6/2,100.29,100.32,100.19,100.22,4528
TF主连,2016/6/3,100.21,100.29,100.15,100.27,5837
TF主连,2016/6/6,100.29,100.43,100.29,100.33,6263
TF主连,2016/6/7,100.315,100.345,100.27,100.27,3717
TF主连,2016/6/8,100.27,100.295,100.18,100.19,6036
TF主连,2016/6/13,100.235,100.345,100.225,100.34,5339
TF主连,2016/6/14,100.335,100.52,100.335,100.475,7623
TF主连,2016/6/15,100.5,100.515,100.42,100.48,5369
TF主连,2016/6/16,100.505,100.69,100.505,100.675,6250
TF主连,2016/6/17,100.675,100.69,100.6,100.64,5757
TF主连,2016/6/20,100.595,100.69,100.535,100.635,3929
TF主连,2016/6/21,100.595,100.735,100.565,100.725,5317
TF主连,2016/6/22,100.725,100.81,100.66,100.715,7022
TF主连,2016/6/23,100.72,100.765,100.68,100.72,5226
TF主连,2016/6/24,100.755,100.94,100.71,100.885,8840
TF主连,2016/6/27,100.91,101.115,100.87,101.055,7430
TF主连,2016/6/28,101.1,101.14,100.855,100.86,8576
TF主连,2016/6/29,100.8,100.96,100.8,100.865,7053
TF主连,2016/6/30,100.885,101.035,100.85,101.01,8118
TF主连,2016/7/1,101.045,101.19,101.03,101.155,8498
TF主连,2016/7/4,101.175,101.225,100.98,101.035,10144
TF主连,2016/7/5,100.95,101.09,100.925,100.99,9460
TF主连,2016/7/6,101.05,101.175,101.01,101.055,6631
TF主连,2016/7/7,101.115,101.24,101.115,101.215,7053
TF主连,2016/7/8,101.245,101.295,101.07,101.26,8901
TF主连,2016/7/11,101.195,101.2,101.07,101.115,8745
TF主连,2016/7/12,101.115,101.115,100.985,101.01,10101
TF主连,2016/7/13,100.95,101.065,100.925,100.965,7489
TF主连,2016/7/14,100.985,101.055,100.965,100.985,6711
TF主连,2016/7/15,100.98,101.165,100.885,101.13,12047
TF主连,2016/7/18,101.15,101.22,101.06,101.115,5332
TF主连,2016/7/19,101.1,101.195,101.095,101.16,4467
TF主连,2016/7/20,101.21,101.395,101.195,101.34,8484
TF主连,2016/7/21,101.41,101.535,101.36,101.395,9102
TF主连,2016/7/22,101.36,101.45,101.24,101.4,7049
TF主连,2016/7/25,101.385,101.4,101.28,101.315,5712
TF主连,2016/7/26,101.3,101.48,101.265,101.435,6769
TF主连,2016/7/27,101.43,101.49,101.345,101.385,7581
TF主连,2016/7/28,101.425,101.555,101.375,101.525,8906
TF主连,2016/7/29,101.53,101.575,101.445,101.475,6724
TF主连,2016/8/1,101.485,101.515,101.4,101.41,5555
TF主连,2016/8/2,101.415,101.55,101.38,101.515,6544
TF主连,2016/8/3,101.475,101.61,101.475,101.565,6621
TF主连,2016/8/4,101.545,101.595,101.505,101.58,4847
TF主连,2016/8/5,101.61,101.735,101.605,101.725,7308
TF主连,2016/8/8,101.695,101.735,101.625,101.73,7434
TF主连,2016/8/9,101.755,101.85,101.72,101.795,6334
TF主连,2016/8/10,101.85,101.98,101.75,101.8,12529
TF主连,2016/8/11,101.8,101.925,101.74,101.875,7519
TF主连,2016/8/12,101.88,102.065,101.815,102.045,6839
TF主连,2016/8/15,101.735,101.96,101.735,101.83,9647
TF主连,2016/8/16,101.825,101.885,101.71,101.715,8574
TF主连,2016/8/17,101.695,101.76,101.64,101.695,7786
TF主连,2016/8/18,101.74,101.805,101.625,101.7,7676
TF主连,2016/8/19,101.665,101.74,101.465,101.545,11049
TF主连,2016/8/22,101.465,101.625,101.46,101.625,7118
TF主连,2016/8/23,101.57,101.585,101.325,101.4,10474
TF主连,2016/8/24,101.27,101.475,101.27,101.375,10961
TF主连,2016/8/25,101.395,101.49,101.33,101.345,8745
TF主连,2016/8/26,101.38,101.545,101.355,101.535,8350
TF主连,2016/8/29,101.475,101.475,101.385,101.44,6851
TF主连,2016/8/30,101.395,101.435,101.24,101.24,10244
TF主连,2016/8/31,101.275,101.345,101.15,101.29,6953
TF主连,2016/9/1,101.28,101.35,101.195,101.325,7869
TF主连,2016/9/2,101.355,101.405,101.28,101.305,6014
TF主连,2016/9/5,101.31,101.325,101.235,101.28,4701
TF主连,2016/9/6,101.28,101.335,101.23,101.25,5385
TF主连,2016/9/7,101.3,101.32,101.19,101.225,5024
TF主连,2016/9/8,101.205,101.375,101.205,101.355,6577
TF主连,2016/9/9,101.325,101.47,101.3,101.405,6561
TF主连,2016/9/12,101.365,101.365,101.245,101.29,7361
TF主连,2016/9/13,101.305,101.43,101.29,101.405,9303
TF主连,2016/9/14,101.375,101.515,101.315,101.435,8620
TF主连,2016/9/19,101.445,101.47,101.355,101.44,4121
TF主连,2016/9/20,101.445,101.55,101.445,101.46,5753
TF主连,2016/9/21,101.46,101.48,101.39,101.465,6173
TF主连,2016/9/22,101.485,101.545,101.445,101.47,5316
TF主连,2016/9/23,101.495,101.58,101.485,101.54,5518
TF主连,2016/9/26,101.55,101.61,101.51,101.575,4715
TF主连,2016/9/27,101.525,101.64,101.525,101.6,5674
TF主连,2016/9/28,101.595,101.62,101.54,101.615,4217
TF主连,2016/9/29,101.62,101.63,101.58,101.62,3056
TF主连,2016/9/30,101.625,101.66,101.595,101.625,3127
TF主连,2016/10/10,101.75,101.825,101.75,101.795,4718
TF主连,2016/10/11,101.79,101.795,101.715,101.77,4406
TF主连,2016/10/12,101.78,101.795,101.65,101.71,4587
TF主连,2016/10/13,101.685,101.79,101.665,101.785,4389
TF主连,2016/10/14,101.765,101.835,101.71,101.81,5672
TF主连,2016/10/17,101.81,101.88,101.76,101.88,4545
TF主连,2016/10/18,101.85,101.875,101.805,101.84,4681
TF主连,2016/10/19,101.86,101.985,101.81,101.965,6672
TF主连,2016/10/20,102.01,102.12,101.98,102.115,6930
TF主连,2016/10/21,102.155,102.155,102.055,102.12,4740
TF主连,2016/10/24,102.095,102.155,101.9,101.92,9230
TF主连,2016/10/25,101.9,101.97,101.78,101.84,9873
TF主连,2016/10/26,101.74,101.825,101.4,101.69,9881
TF主连,2016/10/27,101.72,101.905,101.665,101.88,7008
TF主连,2016/10/28,101.85,101.905,101.795,101.885,4829
TF主连,2016/10/31,101.845,101.855,101.68,101.705,5950
TF主连,2016/11/1,101.66,101.78,101.625,101.755,6004
TF主连,2016/11/2,101.75,101.845,101.71,101.825,5292
TF主连,2016/11/3,101.865,101.945,101.81,101.91,5842
TF主连,2016/11/4,101.895,101.95,101.85,101.905,4424
TF主连,2016/11/7,101.875,101.89,101.76,101.77,5677
TF主连,2016/11/8,101.71,101.785,101.47,101.77,5647
TF主连,2016/11/9,101.73,102.05,101.67,101.76,8474
