symbol,date,open,high,low,close,volume
T主连,2015/5/28,95.65,95.74,94.81,95,4455
T主连,2015/5/29,95.08,95.145,94.835,94.92,3040
T主连,2015/6/1,94.935,94.96,93.9,94.215,6745
T主连,2015/6/2,94.58,95.1,94.415,94.99,5862
T主连,2015/6/3,94.88,95.4,94.655,95.06,4222
T主连,2015/6/4,95.07,95.265,94.555,94.91,3583
T主连,2015/6/5,94.98,95.37,94.97,95.3,3191
T主连,2015/6/8,95.205,95.62,95.19,95.56,2907
T主连,2015/6/9,95.54,95.68,95.38,95.475,2655
T主连,2015/6/10,95.435,95.435,94.92,94.98,3430
T主连,2015/6/11,94.98,95.055,94.775,94.83,2901
T主连,2015/6/12,94.845,95.05,94.515,94.62,3902
T主连,2015/6/15,94.55,94.62,94.2,94.205,2210
T主连,2015/6/16,94.295,95.135,94.26,95.13,5417
T主连,2015/6/17,95.1,95.2,94.7,94.96,2832
T主连,2015/6/18,95,95.41,94.915,95.25,2793
T主连,2015/6/19,95.25,95.37,94.82,95.02,2432
T主连,2015/6/23,94.895,95.03,94.58,94.91,2443
T主连,2015/6/24,94.9,94.98,94.705,94.885,1428
T主连,2015/6/25,94.78,95.305,94.7,94.8,3771
T主连,2015/6/26,94.8,94.945,94.63,94.715,3073
T主连,2015/6/29,95.01,95.05,94.385,94.535,4982
T主连,2015/6/30,94.6,94.955,94.54,94.755,2107
T主连,2015/7/1,94.82,94.865,94.595,94.645,1235
T主连,2015/7/2,94.65,94.695,94.365,94.61,1291
T主连,2015/7/3,94.7,95.27,94.65,95.22,3612
T主连,2015/7/6,95.5,96.05,95.31,95.92,3811
T主连,2015/7/7,96.18,96.38,95.975,96.28,3236
T主连,2015/7/8,96.48,96.98,95.34,95.8,8839
T主连,2015/7/9,95.86,96.58,95.72,96.15,4365
T主连,2015/7/10,96,96.01,95.6,95.95,2668
T主连,2015/7/13,95.85,96.125,95.67,95.72,2941
T主连,2015/7/14,95.815,95.815,95.38,95.575,2819
T主连,2015/7/15,95.38,95.58,95.28,95.445,4830
T主连,2015/7/16,95.78,95.78,95.48,95.75,2096
T主连,2015/7/17,95.75,95.91,95.615,95.8,2088
T主连,2015/7/20,95.81,95.93,95.67,95.75,1501
T主连,2015/7/21,95.7,95.75,95.525,95.54,2456
T主连,2015/7/22,95.54,95.73,95.38,95.63,1755
T主连,2015/7/23,95.775,95.965,95.71,95.91,2422
T主连,2015/7/24,95.98,96.16,95.83,95.86,2769
T主连,2015/7/27,95.895,96.04,95.58,96.04,1795
T主连,2015/7/28,96,96.13,95.885,96.03,2517
T主连,2015/7/29,96.045,96.175,95.955,96.11,1653
T主连,2015/7/30,96.13,96.17,95.78,95.98,1750
T主连,2015/7/31,96.1,96.1,95.45,95.545,3591
T主连,2015/8/3,95.355,95.715,95.355,95.555,2937
T主连,2015/8/4,95.555,95.84,95.555,95.71,2411
T主连,2015/8/5,95.725,95.795,95.57,95.605,2097
T主连,2015/8/6,95.545,95.885,95.5,95.875,1949
T主连,2015/8/7,95.805,95.94,95.7,95.915,2397
T主连,2015/8/10,95.93,95.98,95.6,95.675,2362
T主连,2015/8/11,95.605,95.7,95.16,95.19,3576
T主连,2015/8/12,95.12,95.345,94.8,95.33,3719
T主连,2015/8/13,95.615,95.675,95.45,95.52,1843
T主连,2015/8/14,95.535,95.69,95.445,95.64,2725
T主连,2015/8/17,95.38,95.39,95.08,95.12,3227
T主连,2015/8/18,95.425,95.49,95.255,95.485,3399
T主连,2015/8/19,95.52,95.52,95.235,95.37,3266
T主连,2015/8/20,95.335,95.455,95.285,95.45,1669
T主连,2015/8/21,95.5,95.68,95.44,95.52,2469
T主连,2015/8/24,95.55,95.82,95.55,95.785,3501
T主连,2015/8/25,95.95,95.98,95.74,95.8,3124
T主连,2015/8/26,95.95,96.04,95.805,96.005,4123
T主连,2015/8/27,96.085,96.445,96.005,96.4,3555
T主连,2015/8/28,96.28,96.45,96.145,96.255,4111
T主连,2015/8/31,96.21,96.86,96.19,96.76,4998
T主连,2015/9/1,96.82,97.045,96.805,96.915,3789
T主连,2015/9/2,96.94,96.995,96.52,96.62,3455
T主连,2015/9/7,96.6,96.6,96.4,96.42,3259
T主连,2015/9/8,96.38,96.48,96.085,96.375,5641
T主连,2015/9/9,96.32,96.49,96.195,96.195,5026
T主连,2015/9/10,96.185,96.475,96.055,96.395,4483
T主连,2015/9/11,96.48,96.48,96.25,96.255,5220
T主连,2015/9/14,96.4,96.455,96.27,96.41,4560
T主连,2015/9/15,96.45,96.675,96.33,96.655,5817
T主连,2015/9/16,96.68,96.715,96.45,96.535,5334
T主连,2015/9/17,96.46,96.55,96.225,96.365,4785
T主连,2015/9/18,96.38,96.655,96.35,96.395,4849
T主连,2015/9/21,96.39,96.475,96.315,96.415,3236
T主连,2015/9/22,96.44,96.465,96.165,96.26,4242
T主连,2015/9/23,96.3,96.42,96.255,96.305,3321
T主连,2015/9/24,96.29,96.525,96.2,96.515,3168
T主连,2015/9/25,96.53,96.735,96.445,96.665,3746
T主连,2015/9/28,96.66,96.975,96.655,96.935,3408
T主连,2015/9/29,97,97.31,97,97.23,4541
T主连,2015/9/30,97.21,97.335,97.05,97.315,4148
T主连,2015/10/8,97.245,97.29,97.06,97.27,3485
T主连,2015/10/9,97.255,98.15,97.23,98.13,7969
T主连,2015/10/12,98.13,98.45,97.93,98.185,8046
T主连,2015/10/13,98.215,98.895,98.09,98.72,8400
T主连,2015/10/14,98.72,99.245,98.35,98.715,19060
T主连,2015/10/15,98.6,98.78,98.335,98.53,12203
T主连,2015/10/16,98.45,98.48,98.005,98.07,15051
T主连,2015/10/19,98.05,98.3,98.05,98.22,10185
T主连,2015/10/20,98.315,99.165,98.265,99.165,15347
T主连,2015/10/21,99.165,99.32,98.81,98.885,17607
T主连,2015/10/22,98.81,99.29,98.81,99.29,12503
T主连,2015/10/23,99.295,99.48,98.92,98.955,20198
T主连,2015/10/26,99.05,99.355,98.795,99.245,21935
T主连,2015/10/27,99.4,99.845,99.255,99.765,23940
T主连,2015/10/28,99.7,99.93,99.285,99.39,22024
T主连,2015/10/29,99.15,99.25,98.685,98.685,23932
T主连,2015/10/30,98.605,98.96,98.5,98.83,23990
T主连,2015/11/2,98.895,99.17,98.705,98.805,20079
T主连,2015/11/3,98.82,98.875,98.555,98.6,16498
T主连,2015/11/4,98.565,98.69,98.195,98.355,24150
T主连,2015/11/5,98.3,98.69,98.17,98.665,23579
T主连,2015/11/6,98.685,98.74,98.19,98.255,20920
T主连,2015/11/9,97.9,97.975,97.275,97.29,21147
T主连,2015/11/10,97.305,97.68,97.23,97.66,21504
T主连,2015/11/11,97.71,98.18,97.635,98.175,26937
T主连,2015/11/12,97.995,98.24,97.47,98.085,23493
T主连,2015/11/13,98.35,98.53,97.915,97.94,21928
T主连,2015/11/16,97.97,98.365,97.87,98.34,19878
T主连,2015/11/17,98.335,98.575,98.205,98.52,18146
T主连,2015/11/18,98.51,98.61,97.94,97.975,16083
T主连,2015/11/19,97.92,98.365,97.895,98.21,14921
T主连,2015/11/20,98.32,98.68,98.18,98.63,13085
T主连,2015/11/23,98.255,98.3,97.195,98.045,14024
T主连,2015/11/24,98.05,98.55,97.9,98.51,18816
T主连,2015/11/25,98.59,98.69,98.42,98.59,17429
T主连,2015/11/26,98.61,99.03,98.365,98.94,21702
T主连,2015/11/27,98.93,99.075,98.575,98.695,18537
T主连,2015/11/30,98.695,99.235,98.63,99.015,14663
T主连,2015/12/1,99.105,99.18,98.66,98.75,16350
T主连,2015/12/2,98.795,99.095,98.685,98.83,19033
T主连,2015/12/3,98.805,99.025,98.65,98.965,14287
T主连,2015/12/4,98.9,99.165,98.76,98.86,17651
T主连,2015/12/7,98.86,99.035,98.73,98.95,15918
T主连,2015/12/8,99,99.205,98.91,99.195,13639
T主连,2015/12/9,99.205,99.28,99.01,99.17,16204
T主连,2015/12/10,99.15,99.295,99.015,99.105,16452
T主连,2015/12/11,99.105,99.37,99.04,99.37,14679
T主连,2015/12/14,99.15,99.225,98.82,98.87,22071
T主连,2015/12/15,98.895,99.125,98.82,99.085,15886
T主连,2015/12/16,99.085,99.2,98.9,99.16,14768
T主连,2015/12/17,99.16,99.295,99.085,99.15,17340
T主连,2015/12/18,99.205,99.6,99.175,99.56,20000
T主连,2015/12/21,99.57,99.92,99.51,99.805,20148
T主连,2015/12/22,99.895,100.11,99.815,99.905,20619
T主连,2015/12/23,99.9,100.02,99.825,99.98,15354
T主连,2015/12/24,100,100.335,99.92,100.28,19091
T主连,2015/12/25,100.29,100.385,100.17,100.26,20146
T主连,2015/12/28,100.265,100.48,100.12,100.48,14896
T主连,2015/12/29,100.495,100.59,100.205,100.23,19802
T主连,2015/12/30,100.19,100.275,100.01,100.15,19466
T主连,2015/12/31,100.125,100.365,100.01,100.035,19984
T主连,2016/1/4,100,100.03,99.665,99.865,25642
T主连,2016/1/5,99.76,99.935,99.58,99.595,21604
T主连,2016/1/6,99.55,100.04,99.5,100.02,23014
T主连,2016/1/7,100.085,100.395,99.755,99.865,34218
T主连,2016/1/8,99.96,100.295,99.935,100.24,25004
T主连,2016/1/11,100.21,100.355,100.115,100.23,22898
T主连,2016/1/12,100.305,100.65,100.24,100.62,23394
T主连,2016/1/13,100.805,100.86,100.595,100.82,22407
T主连,2016/1/14,100.905,100.945,100.38,100.445,30554
T主连,2016/1/15,100.38,100.675,100.33,100.645,23749
T主连,2016/1/18,100.61,100.61,100.12,100.285,26390
T主连,2016/1/19,100.295,100.4,100.07,100.13,29061
T主连,2016/1/20,100.13,100.29,99.905,100.27,30440
T主连,2016/1/21,100.205,100.435,100.095,100.365,22667
T主连,2016/1/22,100.39,100.525,100.28,100.42,20325
T主连,2016/1/25,100.2,100.215,99.81,99.835,25812
T主连,2016/1/26,99.87,100.09,99.8,99.91,29566
T主连,2016/1/27,99.695,99.96,99.6,99.77,26694
T主连,2016/1/28,99.805,100,99.72,99.965,27029
T主连,2016/1/29,100.2,100.395,100.055,100.365,24693
T主连,2016/2/1,100.395,100.495,100.275,100.34,19920
T主连,2016/2/2,100.34,100.48,99.9,99.92,25058
T主连,2016/2/3,99.68,100.1,99.66,100.07,21276
T主连,2016/2/4,100,100.32,100,100.25,21056
T主连,2016/2/5,100.25,100.4,100.24,100.295,11548
T主连,2016/2/15,100.55,100.71,100.415,100.7,14835
T主连,2016/2/16,100.655,100.66,100.31,100.36,13380
T主连,2016/2/17,99.765,99.865,99.615,99.78,13880
T主连,2016/2/18,99.72,99.935,99.575,99.89,19504
T主连,2016/2/19,99.94,99.965,99.745,99.765,22430
T主连,2016/2/22,99.72,99.735,99.535,99.695,17570
T主连,2016/2/23,99.69,99.78,99.585,99.605,19948
T主连,2016/2/24,99.6,99.74,99.505,99.51,19084
T主连,2016/2/25,99.45,99.65,99.31,99.345,27070
T主连,2016/2/26,99.345,99.475,99.19,99.42,28926
T主连,2016/2/29,99.375,99.49,99.26,99.46,23042
T主连,2016/3/1,99.65,99.655,99.24,99.385,27724
T主连,2016/3/2,99.35,99.415,99.055,99.135,27637
T主连,2016/3/3,99.09,99.15,98.88,98.96,30864
T主连,2016/3/4,98.89,99.24,98.88,99.085,27890
T主连,2016/3/7,98.99,99,98.645,98.695,25119
T主连,2016/3/8,98.55,98.955,98.535,98.82,31416
T主连,2016/3/9,98.99,99.195,98.96,99.135,23160
T主连,2016/3/10,99.3,99.425,99.03,99.42,28185
T主连,2016/3/11,99.4,99.79,99.375,99.79,24293
T主连,2016/3/14,99.69,99.745,99.53,99.65,18532
T主连,2016/3/15,99.625,99.75,99.455,99.71,22704
T主连,2016/3/16,99.7,100.035,99.645,99.985,25859
T主连,2016/3/17,100,100.01,99.655,99.695,27551
T主连,2016/3/18,99.685,99.745,99.57,99.68,19213
T主连,2016/3/21,99.6,99.635,99.385,99.51,20902
T主连,2016/3/22,99.445,99.705,99.44,99.625,19083
T主连,2016/3/23,99.63,99.765,99.56,99.645,17426
T主连,2016/3/24,99.675,99.915,99.655,99.855,18110
T主连,2016/3/25,99.775,99.88,99.6,99.815,18430
T主连,2016/3/28,99.72,99.745,99.595,99.615,16988
T主连,2016/3/29,99.605,99.855,99.57,99.805,18588
T主连,2016/3/30,99.825,99.9,99.695,99.8,16371
T主连,2016/3/31,99.805,99.94,99.72,99.8,16736
T主连,2016/4/1,99.74,99.915,99.73,99.87,11375
T主连,2016/4/5,99.925,99.97,99.605,99.63,14463
T主连,2016/4/6,99.65,99.705,99.51,99.575,18504
T主连,2016/4/7,99.58,99.62,99.42,99.475,14882
T主连,2016/4/8,99.495,99.78,99.46,99.68,21139
T主连,2016/4/11,99.64,99.83,99.605,99.745,12604
T主连,2016/4/12,99.76,99.795,99.67,99.75,9424
T主连,2016/4/13,99.705,99.705,99.38,99.55,19762
T主连,2016/4/14,99.515,99.57,99.205,99.265,17490
T主连,2016/4/15,99.265,99.565,99.265,99.485,19921
T主连,2016/4/18,99.5,99.68,99.42,99.505,13439
T主连,2016/4/19,99.485,99.64,99.405,99.58,14364
T主连,2016/4/20,99.45,99.53,99.22,99.295,20141
T主连,2016/4/21,99.225,99.43,99.135,99.305,18187
T主连,2016/4/22,99.355,99.47,99.26,99.385,13232
T主连,2016/4/25,99.305,99.345,99.04,99.05,15703
T主连,2016/4/26,99.15,99.41,99.11,99.345,17539
T主连,2016/4/27,99.405,99.475,99.305,99.345,12679
T主连,2016/4/28,99.435,99.645,99.39,99.61,11923
T主连,2016/4/29,99.55,99.635,99.475,99.515,8118
T主连,2016/5/3,99.64,99.83,99.63,99.75,7632
T主连,2016/5/4,99.73,99.865,99.685,99.845,9708
T主连,2016/5/5,99.84,99.88,99.76,99.85,4874
T主连,2016/5/6,99.815,99.955,99.725,99.875,6608
T主连,2016/5/9,99.935,100.33,99.935,100.245,9929
T主连,2016/5/10,99.285,99.59,99.03,99.24,16980
T主连,2016/5/11,99.26,99.305,99.085,99.195,13393
T主连,2016/5/12,99.285,99.51,99.275,99.49,14406
T主连,2016/5/13,99.52,99.67,99.24,99.37,16985
T主连,2016/5/16,99.35,99.43,98.965,98.99,16362
T主连,2016/5/17,99.005,99.16,98.935,99.01,13276
T主连,2016/5/18,98.935,98.965,98.74,98.795,16862
T主连,2016/5/19,98.7,98.925,98.615,98.845,16645
T主连,2016/5/20,98.895,99.145,98.875,99.095,14451
T主连,2016/5/23,99.09,99.18,98.925,99.075,12110
T主连,2016/5/24,99.105,99.3,99.05,99.29,13864
T主连,2016/5/25,99.305,99.325,99.185,99.27,12053
T主连,2016/5/26,99.26,99.26,99.065,99.14,11141
T主连,2016/5/27,99.08,99.155,98.99,99.07,9716
T主连,2016/5/30,99.12,99.205,98.895,98.93,11375
T主连,2016/5/31,98.95,99.15,98.875,99.145,13465
T主连,2016/6/1,99.09,99.145,99.005,99.075,11538
T主连,2016/6/2,99.045,99.08,98.88,98.945,12030
T主连,2016/6/3,98.9,98.99,98.78,98.985,11168
T主连,2016/6/6,99.045,99.16,99.02,99.04,9241
T主连,2016/6/7,99.04,99.075,98.95,98.955,7208
T主连,2016/6/8,98.96,99.065,98.905,98.94,7589
T主连,2016/6/13,99,99.205,98.985,99.19,10929
T主连,2016/6/14,99.255,99.48,99.215,99.41,15554
T主连,2016/6/15,99.475,99.5,99.365,99.485,10931
T主连,2016/6/16,99.515,99.835,99.515,99.795,13358
T主连,2016/6/17,99.755,99.835,99.67,99.73,14007
T主连,2016/6/20,99.68,99.8,99.61,99.715,10449
T主连,2016/6/21,99.66,99.86,99.585,99.835,13256
T主连,2016/6/22,99.77,100.04,99.77,99.88,17282
T主连,2016/6/23,99.88,99.975,99.815,99.865,10841
T主连,2016/6/24,99.95,100.295,99.87,100.165,23542
T主连,2016/6/27,100.19,100.515,100.19,100.45,15141
T主连,2016/6/28,100.475,100.57,100.135,100.14,18030
T主连,2016/6/29,100.09,100.275,100.03,100.105,14123
T主连,2016/6/30,100.19,100.43,100.115,100.39,16466
T主连,2016/7/1,100.455,100.665,100.435,100.63,17164
T主连,2016/7/4,100.655,100.715,100.285,100.36,18985
T主连,2016/7/5,100.275,100.46,100.215,100.265,16184
T主连,2016/7/6,100.365,100.585,100.345,100.43,15430
T主连,2016/7/7,100.55,100.695,100.535,100.69,12389
T主连,2016/7/8,100.73,100.76,100.455,100.695,17245
T主连,2016/7/11,100.585,100.64,100.435,100.495,14297
T主连,2016/7/12,100.45,100.47,100.27,100.315,15147
T主连,2016/7/13,100.25,100.39,100.185,100.25,13838
T主连,2016/7/14,100.31,100.45,100.29,100.32,13299
T主连,2016/7/15,100.305,100.585,100.17,100.55,21822
T主连,2016/7/18,100.525,100.67,100.445,100.545,11497
T主连,2016/7/19,100.545,100.645,100.485,100.6,8954
T主连,2016/7/20,100.7,100.935,100.645,100.895,17138
T主连,2016/7/21,101.025,101.18,100.905,100.955,18316
T主连,2016/7/22,100.845,101.055,100.75,100.96,18030
T主连,2016/7/25,100.9,100.945,100.74,100.795,13629
T主连,2016/7/26,100.755,101.035,100.705,100.99,14955
T主连,2016/7/27,101.015,101.07,100.85,100.9,15291
T主连,2016/7/28,101,101.18,100.9,101.165,17343
T主连,2016/7/29,101.175,101.225,101.01,101.065,13182
T主连,2016/8/1,101.09,101.145,100.93,100.935,13252
T主连,2016/8/2,100.93,101.135,100.89,101.075,10850
T主连,2016/8/3,101.075,101.24,101.045,101.185,11981
T主连,2016/8/4,101.18,101.23,101.1,101.21,7568
T主连,2016/8/5,101.25,101.485,101.245,101.465,10045
T主连,2016/8/8,101.395,101.495,101.315,101.475,10720
T主连,2016/8/9,101.46,101.67,101.45,101.59,9929
T主连,2016/8/10,101.35,101.54,101.1,101.17,16143
T主连,2016/8/11,101.17,101.365,101.035,101.315,12898
T主连,2016/8/12,101.315,101.61,101.175,101.55,19153
T主连,2016/8/15,101.71,101.965,101.61,101.71,24714
T主连,2016/8/16,101.7,101.825,101.46,101.48,21304
T主连,2016/8/17,101.42,101.51,101.32,101.41,17553
T主连,2016/8/18,101.5,101.585,101.295,101.435,20388
T主连,2016/8/19,101.38,101.395,101.085,101.185,24507
T主连,2016/8/22,101.11,101.39,101.07,101.375,16055
T主连,2016/8/23,101.32,101.35,100.845,100.985,31432
T主连,2016/8/24,100.86,101.075,100.79,100.97,28394
T主连,2016/8/25,101.055,101.145,100.845,100.915,22161
T主连,2016/8/26,100.945,101.185,100.87,101.155,19504
T主连,2016/8/29,101.055,101.06,100.885,100.955,17526
T主连,2016/8/30,100.915,100.935,100.605,100.61,24490
T主连,2016/8/31,100.655,100.785,100.6,100.7,17426
T主连,2016/9/1,100.66,100.82,100.525,100.77,25206
T主连,2016/9/2,100.85,100.92,100.69,100.74,18030
T主连,2016/9/5,100.725,100.76,100.61,100.705,13263
T主连,2016/9/6,100.7,100.78,100.57,100.62,15084
T主连,2016/9/7,100.66,100.73,100.49,100.565,16329
T主连,2016/9/8,100.56,100.77,100.52,100.755,17209
T主连,2016/9/9,100.715,100.97,100.655,100.85,18616
T主连,2016/9/12,100.75,100.785,100.605,100.645,15917
T主连,2016/9/13,100.68,100.945,100.68,100.92,22740
T主连,2016/9/14,100.865,101.105,100.795,100.975,21223
T主连,2016/9/19,100.965,101.055,100.89,101.01,11595
T主连,2016/9/20,101.05,101.22,101.025,101.04,16928
T主连,2016/9/21,101.01,101.07,100.905,101.035,19104
T主连,2016/9/22,101.105,101.19,100.99,101.02,15740
T主连,2016/9/23,101.065,101.205,101.065,101.15,15769
T主连,2016/9/26,101.155,101.285,101.115,101.25,13341
T主连,2016/9/27,101.29,101.32,101.14,101.225,13541
T主连,2016/9/28,101.21,101.23,101.1,101.2,11653
T主连,2016/9/29,101.19,101.25,101.13,101.18,9924
T主连,2016/9/30,101.19,101.25,101.15,101.19,7290
T主连,2016/10/10,101.41,101.56,101.405,101.535,13061
T主连,2016/10/11,101.525,101.545,101.37,101.435,13177
T主连,2016/10/12,101.39,101.41,101.21,101.305,14882
T主连,2016/10/13,101.255,101.435,101.22,101.41,12475
T主连,2016/10/14,101.405,101.525,101.315,101.47,15493
T主连,2016/10/17,101.475,101.54,101.355,101.53,11840
T主连,2016/10/18,101.48,101.545,101.425,101.485,11916
T主连,2016/10/19,101.48,101.69,101.395,101.66,15557
T主连,2016/10/20,101.73,101.9,101.7,101.89,16958
T主连,2016/10/21,101.85,101.965,101.79,101.95,12729
T主连,2016/10/24,101.895,102.005,101.57,101.605,24611
T主连,2016/10/25,101.59,101.69,101.435,101.5,21481
T主连,2016/10/26,101.3,101.5,101.175,101.285,26380
T主连,2016/10/27,101.305,101.56,101.24,101.52,22811
T主连,2016/10/28,101.49,101.6,101.4,101.56,17340
T主连,2016/10/31,101.5,101.5,101.215,101.245,19350
T主连,2016/11/1,101.185,101.395,101.15,101.33,18060
T主连,2016/11/2,101.35,101.45,101.26,101.365,14309
T主连,2016/11/3,101.445,101.59,101.385,101.53,16213
T主连,2016/11/4,101.52,101.59,101.42,101.535,10341
T主连,2016/11/7,101.475,101.505,101.27,101.295,12962
T主连,2016/11/8,101.27,101.305,101.08,101.24,16705
T主连,2016/11/9,101.195,101.685,101.08,101.26,18916
T主连,2016/11/10,100.225,100.3,100.06,100.085,21070
T主连,2016/11/11,100.075,100.075,99.825,99.87,23380
T主连,2016/11/14,99.98,100.07,99.62,99.67,28341
T主连,2016/11/15,99.72,99.855,99.44,99.84,30839
T主连,2016/11/16,99.8,99.945,99.61,99.61,24215
T主连,2016/11/17,99.58,99.76,99.49,99.495,27797
T主连,2016/11/18,99.405,99.67,99.355,99.44,30562
T主连,2016/11/21,99.49,99.65,99.47,99.535,16954
T主连,2016/11/22,99.635,99.775,99.47,99.55,24110
T主连,2016/11/23,99.595,99.865,99.495,99.845,21437
T主连,2016/11/24,99.75,99.79,99.64,99.695,18002
T主连,2016/11/25,99.665,99.705,99.52,99.58,18330
T主连,2016/11/28,99.61,99.775,99.595,99.595,13425
T主连,2016/11/29,99.55,99.56,98.8,98.93,38482
T主连,2016/11/30,98.85,99.09,98.42,98.855,42391
T主连,2016/12/1,98.605,98.725,98.115,98.185,47292
T主连,2016/12/2,98.135,98.45,98.135,98.255,39139
T主连,2016/12/5,98.3,98.395,97.95,97.98,30794
T主连,2016/12/6,97.82,97.85,97.25,97.58,55950
T主连,2016/12/7,97.735,97.885,97.445,97.755,44824
T主连,2016/12/8,97.94,98.22,97.685,97.805,37756
T主连,2016/12/9,97.7,97.88,97.605,97.705,28789
T主连,2016/12/12,97.395,97.445,96.675,96.685,44121
T主连,2016/12/13,96.695,96.845,96.47,96.53,48148
T主连,2016/12/14,96.755,96.865,96.2,96.27,47503
T主连,2016/12/15,95.27,96.1,94.375,94.555,102747
T主连,2016/12/16,94.63,96,94.2,95.86,101058
T主连,2016/12/19,95.47,95.65,94.36,94.67,82045
T主连,2016/12/20,94,94.97,93.48,94.75,104546
T主连,2016/12/21,95.375,96.52,95.18,96.245,104726
T主连,2016/12/22,96.39,96.99,96.08,96.98,83802
T主连,2016/12/23,96.85,96.97,96.39,96.57,76508
T主连,2016/12/26,96.3,96.8,96.16,96.65,58180
T主连,2016/12/27,96.605,96.67,96.06,96.195,43405
T主连,2016/12/28,96.105,96.73,96.01,96.635,58964
T主连,2016/12/29,96.63,97.675,96.61,97.675,66392
T主连,2016/12/30,97.71,97.98,97.23,97.32,59144
T主连,2017/1/3,97.395,97.555,97.115,97.39,51458
T主连,2017/1/4,97.27,97.65,97.035,97.23,63421
T主连,2017/1/5,97.175,97.48,96.885,97.45,67878
T主连,2017/1/6,97.55,97.69,97.135,97.24,54594
T主连,2017/1/9,97.205,97.68,97.09,97.635,39970
T主连,2017/1/10,97.84,97.89,97.54,97.59,41416
T主连,2017/1/11,97.48,97.57,97.21,97.27,36552
T主连,2017/1/12,97.36,97.66,97.35,97.355,36601
T主连,2017/1/13,97.39,97.61,97.335,97.495,28979
T主连,2017/1/16,97.48,97.72,96.85,96.86,45653
T主连,2017/1/17,96.5,96.83,96.485,96.6,35413
T主连,2017/1/18,96.65,96.945,96.585,96.65,30467
T主连,2017/1/19,96.525,97.05,96.405,96.94,37479
T主连,2017/1/20,96.94,97.375,96.85,97.235,38971
T主连,2017/1/23,97.2,97.31,97.03,97.085,18444
T主连,2017/1/24,95.75,95.98,94.8,94.895,32824
T主连,2017/1/25,94.565,94.765,94.29,94.6,53533
T主连,2017/1/26,94.56,94.67,94.17,94.27,28293
T主连,2017/2/3,94.27,94.52,92.96,93.495,48312
T主连,2017/2/6,93.32,93.765,93.305,93.365,43533
T主连,2017/2/7,93.2,93.805,93.125,93.68,60748
T主连,2017/2/8,93.73,94.18,93.725,94.18,57771
T主连,2017/2/9,94.37,94.635,94.21,94.55,54471
T主连,2017/2/10,94.49,94.52,94.265,94.355,40869
T主连,2017/2/13,94.315,94.79,94.22,94.75,44641
T主连,2017/2/14,94.69,94.9,94.315,94.495,62949
T主连,2017/2/15,94.335,94.45,94.18,94.305,50508
